date,nav
2018-07-24,2.6723
2018-07-25,2.6677
2018-07-26,2.6734
2018-07-27,2.6701
2018-07-30,2.6704
2018-07-31,2.6739
2018-08-01,2.6698
2018-08-02,2.6667
2018-08-03,2.6654
2018-08-06,2.6632
2018-08-07,2.6633
2018-08-08,2.6591
2018-08-09,2.6585
2018-08-10,2.6594
2018-08-13,2.6641
2018-08-14,2.642
2018-08-15,2.6366
2018-08-16,2.6108
2018-08-17,2.6027
2018-08-20,2.6185
2018-08-21,2.6317
2018-08-22,2.6276
2018-08-23,2.6292
2018-08-24,2.6321
2018-08-27,2.639
2018-08-28,2.6493
2018-08-29,2.6428
2018-08-30,2.6458
2018-08-31,2.6505
2018-09-03,2.6358
2018-09-04,2.6272
2018-09-05,2.6248
2018-09-06,2.6336
2018-09-07,2.6378
2018-09-10,2.6374
2018-09-11,2.6393
2018-09-12,2.6374
2018-09-13,2.6468
2018-09-14,2.6525
2018-09-17,2.6422
2018-09-18,2.6431
2018-09-19,2.652
2018-09-20,2.6505
2018-09-21,2.662
2018-09-25,2.6499
2018-09-26,2.6556
2018-09-27,2.6476
2018-09-28,2.6253
2018-10-08,2.654
2018-10-09,2.6513
2018-10-10,2.6487
2018-10-11,2.6668
2018-10-12,2.6973
2018-10-15,2.728
2018-10-16,2.7261
2018-10-17,2.7209
2018-10-18,2.72
2018-10-19,2.7255
2018-10-22,2.7303
2018-10-23,2.7464
2018-10-24,2.7453
2018-10-25,2.7479
2018-10-26,2.7575
2018-10-29,2.7546
2018-10-30,2.7407
2018-10-31,2.7208
2018-11-01,2.7311
2018-11-02,2.726
2018-11-05,2.7376
2018-11-06,2.731
2018-11-07,2.7345
2018-11-08,2.721
2018-11-09,2.7171
2018-11-12,2.6948
2018-11-13,2.6883
2018-11-14,2.6836
2018-11-15,2.703
2018-11-16,2.709
2018-11-19,2.719
2018-11-20,2.726
2018-11-21,2.7256
2018-11-22,2.7282
2018-11-23,2.7275
2018-11-26,2.7312
2018-11-27,2.7231
2018-11-28,2.7103
2018-11-29,2.7271
2018-11-30,2.7276
2018-12-03,2.7236
2018-12-04,2.7215
2018-12-05,2.7237
2018-12-06,2.7338
2018-12-07,2.7387
2018-12-10,2.7686
2018-12-11,2.7613
2018-12-12,2.7549
2018-12-13,2.7628
2018-12-14,2.755
2018-12-17,2.7482
2018-12-18,2.7659
2018-12-19,2.7689
2018-12-20,2.7698
2018-12-21,2.7894
2018-12-24,2.7973
2018-12-25,2.8132
2018-12-26,2.8212
2018-12-27,2.8079
2018-12-28,2.8249
2018-12-31,2.8248
2019-01-02,2.8366
2019-01-03,2.8516
2019-01-04,2.8534
2019-01-07,2.8403
2019-01-08,2.8261
2019-01-09,2.8174
2019-01-10,2.817
2019-01-11,2.8105
2019-01-14,2.8134
2019-01-15,2.8017
2019-01-16,2.8081
2019-01-17,2.8094
2019-01-18,2.8111
2019-01-21,2.8001
2019-01-22,2.8063
2019-01-23,2.8016
2019-01-24,2.8041
2019-01-25,2.8017
2019-01-28,2.822
2019-01-29,2.8366
2019-01-30,2.8445
2019-01-31,2.8443
2019-02-01,2.8514
2019-02-11,2.8512
2019-02-12,2.8548
2019-02-13,2.8475
2019-02-14,2.8419
2019-02-15,2.8607
2019-02-18,2.8762
2019-02-19,2.8831
2019-02-20,2.8995
2019-02-21,2.8834
2019-02-22,2.8655
2019-02-25,2.8594
2019-02-26,2.8561
2019-02-27,2.855
2019-02-28,2.8364
2019-03-01,2.8212
2019-03-04,2.7837
2019-03-05,2.7716
2019-03-06,2.7889
2019-03-07,2.7765
2019-03-08,2.8016
2019-03-11,2.8111
2019-03-12,2.8041
2019-03-13,2.8245
2019-03-14,2.8173
2019-03-15,2.8188
2019-03-18,2.8186
2019-03-19,2.8277
2019-03-20,2.8216
2019-03-21,2.8405
2019-03-22,2.8405
2019-03-25,2.8471
2019-03-26,2.8515
2019-03-27,2.846
2019-03-28,2.8399
2019-03-29,2.7856
2019-04-01,2.7953
2019-04-02,2.7905
2019-04-03,2.7958
2019-04-04,2.8023
2019-04-08,2.8112
2019-04-09,2.813
2019-04-10,2.8258
2019-04-11,2.8263
2019-04-12,2.803
2019-04-15,2.7895
2019-04-16,2.7888
2019-04-17,2.7721
2019-04-18,2.7622
2019-04-19,2.7712
2019-04-22,2.7761
2019-04-23,2.7666
2019-04-24,2.76
2019-04-25,2.7756
2019-04-26,2.7845
2019-04-29,2.7794
2019-04-30,2.7832
2019-05-06,2.7947
2019-05-07,2.7916
2019-05-08,2.8005
2019-05-09,2.8089
2019-05-10,2.8071
2019-05-13,2.8241
2019-05-14,2.8601
2019-05-15,2.8492
2019-05-16,2.8602
2019-05-17,2.8532
2019-05-20,2.8451
2019-05-21,2.8392
2019-05-22,2.8369
2019-05-23,2.8393
2019-05-24,2.8581
2019-05-27,2.8564
2019-05-28,2.8576
2019-05-29,2.8595
2019-05-30,2.8438
2019-05-31,2.8803
2019-06-03,2.917
2019-06-04,2.9474
2019-06-05,2.9611
2019-06-06,2.9646
2019-06-10,2.959
2019-06-11,2.9415
2019-06-12,2.9673
2019-06-13,2.9752
2019-06-14,3.0209
2019-06-17,2.9844
2019-06-18,3.0066
2019-06-19,2.9928
2019-06-20,3.0559
2019-06-21,3.0799
2019-06-24,3.1022
2019-06-25,3.1677
2019-06-26,3.1136
2019-06-27,3.108
2019-06-28,3.1134
2019-06-30,3.1133
2019-07-01,3.0456
2019-07-02,3.067
2019-07-03,3.1485
2019-07-04,3.1189
2019-07-05,3.1258
2019-07-08,3.1094
2019-07-09,3.0839
2019-07-10,3.0804
2019-07-11,3.1335
2019-07-12,3.1145
2019-07-15,3.1185
2019-07-16,3.1221
2019-07-17,3.106
2019-07-18,3.1338
2019-07-19,3.1724
2019-07-22,3.1524
2019-07-23,3.1326
2019-07-24,3.1434
2019-07-25,3.1443
2019-07-26,3.136
2019-07-29,3.1388
2019-07-30,3.152
2019-07-31,3.1665
2019-08-01,3.1198
2019-08-02,3.1933
2019-08-05,3.2853
2019-08-06,3.2962
2019-08-07,3.3675
2019-08-08,3.3974
2019-08-09,3.3982
2019-08-12,3.376
2019-08-13,3.4632
2019-08-14,3.3805
2019-08-15,3.4098
2019-08-16,3.4207
2019-08-19,3.4065
2019-08-20,3.3949
2019-08-21,3.3889
2019-08-22,3.4017
2019-08-23,3.3935
2019-08-26,3.5129
2019-08-27,3.5192
2019-08-28,3.5337
2019-08-29,3.5505
2019-08-30,3.503
2019-09-02,3.4919
2019-09-03,3.5137
2019-09-04,3.5306
2019-09-05,3.5416
2019-09-06,3.4498
2019-09-09,3.4442
2019-09-10,3.3963
2019-09-11,3.4034
2019-09-12,3.4101
2019-09-16,3.4063
2019-09-17,3.3991
2019-09-18,3.4105
2019-09-19,3.3975
2019-09-20,3.4133
2019-09-23,3.4484
2019-09-24,3.46
2019-09-25,3.4822
2019-09-26,3.4334
2019-09-27,3.4139
2019-09-30,3.4057
2019-10-08,3.4007
2019-10-09,3.4443
2019-10-10,3.4246
2019-10-11,3.4063
2019-10-14,3.3596
2019-10-15,3.372
2019-10-16,3.3625
2019-10-17,3.3756
2019-10-18,3.3647
2019-10-21,3.3685
2019-10-22,3.3623
2019-10-23,3.3666
2019-10-24,3.3603
2019-10-25,3.3979
2019-10-28,3.3963
2019-10-29,3.3668
2019-10-30,3.3582
2019-10-31,3.3631
2019-11-01,3.3924
2019-11-04,3.3849
2019-11-05,3.3696
2019-11-06,3.3209
2019-11-07,3.3195
2019-11-08,3.2748
2019-11-11,3.27
2019-11-12,3.2393
2019-11-13,3.2696
2019-11-14,3.2803
2019-11-15,3.2717
2019-11-18,3.2686
2019-11-19,3.285
2019-11-20,3.2962
2019-11-21,3.2945
2019-11-22,3.2984
2019-11-25,3.2688
2019-11-26,3.2685
2019-11-27,3.2745
2019-11-28,3.2657
2019-11-29,3.2762
2019-12-02,3.2726
2019-12-03,3.289
2019-12-04,3.3502
2019-12-05,3.3236
2019-12-06,3.305
2019-12-09,3.2823
2019-12-10,3.2928
2019-12-11,3.2859
2019-12-12,3.3055
2019-12-13,3.2762
2019-12-16,3.3001
2019-12-17,3.2958
2019-12-18,3.3011
2019-12-19,3.294
2019-12-20,3.3071
2019-12-23,3.3189
2019-12-24,3.3277
2019-12-25,3.3434
2019-12-26,3.3554
2019-12-27,3.362
2019-12-30,3.3615
2019-12-31,3.3658
2020-01-02,3.3757
2020-01-03,3.4287
2020-01-06,3.5004
2020-01-07,3.4688
2020-01-08,3.5209
2020-01-09,3.4144
2020-01-10,3.4235
2020-01-13,3.4129
2020-01-14,3.3853
2020-01-15,3.4054
2020-01-16,3.4101
2020-01-17,3.4032
2020-01-20,3.4075
2020-01-21,3.4371
2020-01-22,3.4138
2020-01-23,3.4334
2020-02-03,3.5143
2020-02-04,3.4939
2020-02-05,3.4705
2020-02-06,3.4477
2020-02-07,3.4715
2020-02-10,3.4831
2020-02-11,3.4774
2020-02-12,3.4623
2020-02-13,3.4875
2020-02-14,3.4909
2020-02-17,3.5055
2020-02-18,3.5245
2020-02-19,3.5627
2020-02-20,3.5743
2020-02-21,3.6479
2020-02-24,3.718
2020-02-25,3.6453
2020-02-26,3.6671
2020-02-27,3.6625
2020-02-28,3.6039
2020-03-02,3.5412
2020-03-03,3.5371
2020-03-04,3.5999
2020-03-05,3.6145
2020-03-06,3.6729
2020-03-09,3.6832
2020-03-10,3.6196
2020-03-11,3.6489
2020-03-12,3.6142
2020-03-13,3.5107
2020-03-16,3.4019
2020-03-17,3.2642
2020-03-18,3.3363
2020-03-19,3.3138
2020-03-20,3.352
2020-03-23,3.344
2020-03-24,3.5169
2020-03-25,3.5792
2020-03-26,3.5693
2020-03-27,3.6034
2020-03-30,3.5885
2020-03-31,3.5914
2020-04-01,3.5481
2020-04-02,3.5537
2020-04-03,3.5737
2020-04-07,3.6581
2020-04-08,3.6487
2020-04-09,3.6504
2020-04-10,3.6686
2020-04-13,3.6665
2020-04-14,3.7163
2020-04-15,3.6873
2020-04-16,3.7288
2020-04-17,3.6467
2020-04-20,3.6498
2020-04-21,3.6923
2020-04-22,3.6812
2020-04-23,3.7337
2020-04-24,3.7566
2020-04-27,3.7494
2020-04-28,3.7158
2020-04-29,3.7262
2020-04-30,3.754
2020-05-06,3.7474
2020-05-07,3.743
2020-05-08,3.7788
2020-05-11,3.7567
2020-05-12,3.7539
2020-05-13,3.755
2020-05-14,3.7785
2020-05-15,3.8309
2020-05-18,3.9233
2020-05-19,3.866
2020-05-20,3.9086
2020-05-21,3.8621
2020-05-22,3.8619
2020-05-25,3.855
2020-05-26,3.873
2020-05-27,3.8416
2020-05-28,3.8653
2020-05-29,3.8606
2020-06-01,3.9005
2020-06-02,3.8888
2020-06-03,3.8534
2020-06-04,3.8201
2020-06-05,3.8202
2020-06-08,3.7839
2020-06-09,3.7878
2020-06-10,3.8299
2020-06-11,3.8594
2020-06-12,3.8521
2020-06-15,3.8267
2020-06-16,3.8366
2020-06-17,3.8455
2020-06-18,3.8393
2020-06-19,3.8471
2020-06-22,3.8784
2020-06-23,3.8846
2020-06-24,3.9088
2020-06-29,3.9102
2020-06-30,3.9163
2020-07-01,3.9459
2020-07-02,3.8992
2020-07-03,3.9139
2020-07-06,3.908
2020-07-07,3.9128
2020-07-08,3.9317
2020-07-09,3.9573
2020-07-10,3.9349
2020-07-13,3.9489
2020-07-14,3.9405
2020-07-15,3.9413
2020-07-16,3.9351
2020-07-17,3.9118
2020-07-20,3.9242
2020-07-21,3.9531
2020-07-22,4.0399
2020-07-23,4.0614
2020-07-24,4.1125
2020-07-27,4.2004
2020-07-28,4.1848
2020-07-29,4.2029
2020-07-30,4.1537
2020-07-31,4.221
2020-08-03,4.2084
2020-08-04,4.2123
2020-08-05,4.3249
2020-08-06,4.3589
2020-08-07,4.3888
2020-08-10,4.3479
2020-08-11,4.2604
2020-08-12,4.0042
2020-08-13,4.0586
2020-08-14,4.0952
2020-08-17,4.1383
2020-08-18,4.2302
2020-08-19,4.1711
2020-08-20,4.0883
2020-08-21,4.0827
2020-08-24,4.0878
2020-08-25,4.0628
2020-08-26,4.0586
2020-08-27,4.1076
2020-08-28,4.113
2020-08-31,4.1217
2020-09-01,4.1699
2020-09-02,4.115
2020-09-03,4.0759
2020-09-04,4.0788
2020-09-07,4.0642
2020-09-08,4.0763
2020-09-09,4.0785
2020-09-10,4.1049
2020-09-11,4.0937
2020-09-14,4.0863
2020-09-15,4.1013
2020-09-16,4.0953
2020-09-17,4.0678
2020-09-18,4.0854
2020-09-21,4.0832
2020-09-22,3.9881
2020-09-23,3.9404
2020-09-24,3.8863
2020-09-25,3.9329
2020-09-28,3.9252
2020-09-29,3.97
2020-09-30,3.9627
2020-10-09,3.9762
2020-10-12,4.0182
2020-10-13,3.9975
2020-10-14,3.9595
2020-10-15,3.9547
2020-10-16,3.9707
2020-10-19,3.9746
2020-10-20,3.9427
2020-10-21,3.9716
2020-10-22,3.9707
2020-10-23,3.958
2020-10-26,3.9402
2020-10-27,3.9705
2020-10-28,3.9762
2020-10-29,3.9254
2020-10-30,3.9029
2020-11-02,3.9295
2020-11-03,3.9459
2020-11-04,3.9565
2020-11-05,3.9541
2020-11-06,3.9986
2020-11-09,3.992
2020-11-10,3.8971
2020-11-11,3.8933
2020-11-12,3.8748
2020-11-13,3.8894
2020-11-16,3.8899
2020-11-17,3.8878
2020-11-18,3.8671
2020-11-19,3.8457
2020-11-20,3.8514
2020-11-23,3.8473
2020-11-24,3.7656
2020-11-25,3.7175
2020-11-26,3.7212
2020-11-27,3.7089
2020-11-30,3.6386
2020-12-01,3.6629
2020-12-02,3.7163
2020-12-03,3.7604
2020-12-04,3.7642
2020-12-07,3.7561
2020-12-08,3.7984
2020-12-09,3.7785
2020-12-10,3.7459
2020-12-11,3.7469
2020-12-14,3.7364
2020-12-15,3.7686
2020-12-16,3.7853
2020-12-17,3.8163
2020-12-18,3.8331
2020-12-21,3.8879
2020-12-22,3.8318
2020-12-23,3.8292
2020-12-24,3.8324
2020-12-25,3.8502
2020-12-28,3.8445
2020-12-29,3.8343
2020-12-30,3.8321
2020-12-31,3.8306
2021-01-04,3.907
2021-01-05,3.936
2021-01-06,3.9328
2021-01-07,3.9108
2021-01-08,3.8862
2021-01-11,3.7783
2021-01-12,3.8073
2021-01-13,3.7935
2021-01-14,3.7669
2021-01-15,3.7826
2021-01-18,3.7747
2021-01-19,3.7778
2021-01-20,3.7953
2021-01-21,3.8223
2021-01-22,3.8087
2021-01-25,3.7881
2021-01-26,3.8018
2021-01-27,3.7816
2021-01-28,3.7519
2021-01-29,3.773
2021-02-01,3.8118
2021-02-02,3.7771
2021-02-03,3.7517
2021-02-04,3.7233
2021-02-05,3.6914
2021-02-08,3.7139
2021-02-09,3.7547
2021-02-10,3.7572
2021-02-18,3.6501
2021-02-19,3.6362
2021-02-22,3.674
2021-02-23,3.7083
2021-02-24,3.701
2021-02-25,3.6598
2021-02-26,3.6122
2021-03-01,3.6028
2021-03-02,3.5347
2021-03-03,3.5512
2021-03-04,3.5208
2021-03-05,3.4883
2021-03-08,3.5204
2021-03-09,3.5083
2021-03-10,3.5411
2021-03-11,3.5784
2021-03-12,3.527
2021-03-15,3.5585
2021-03-16,3.5625
2021-03-17,3.5764
2021-03-18,3.5973
2021-03-19,3.5948
2021-03-22,3.5732
2021-03-23,3.5905
2021-03-24,3.5751
2021-03-25,3.5854
2021-03-26,3.5797
2021-03-29,3.5824
2021-03-30,3.5361
2021-03-31,3.4983
2021-04-01,3.5734
2021-04-02,3.6081
2021-04-06,3.5914
2021-04-07,3.6085
2021-04-08,3.6189
2021-04-09,3.6283
2021-04-12,3.613
2021-04-13,3.5833
2021-04-14,3.6129
2021-04-15,3.6119
2021-04-16,3.644
2021-04-19,3.6723
2021-04-20,3.6403
2021-04-21,3.6717
2021-04-22,3.6771
2021-04-23,3.6633
2021-04-26,3.6534
2021-04-27,3.6548
2021-04-28,3.6257
2021-04-29,3.6495
2021-04-30,3.6349
2021-05-06,3.6775
2021-05-07,3.721
2021-05-10,3.7295
2021-05-11,3.7295
2021-05-12,3.7351
2021-05-13,3.7168
2021-05-14,3.7335
2021-05-17,3.7768
2021-05-18,3.8026
2021-05-19,3.8087
2021-05-20,3.8117
2021-05-21,3.8142
2021-05-24,3.8278
2021-05-25,3.8165
2021-05-26,3.8509
2021-05-27,3.8245
2021-05-28,3.808
2021-05-31,3.8301
2021-06-01,3.8535
2021-06-02,3.7994
2021-06-03,3.7746
2021-06-04,3.7456
2021-06-07,3.7631
2021-06-08,3.773
2021-06-09,3.7797
2021-06-10,3.7673
2021-06-11,3.7993
2021-06-15,3.7401
2021-06-16,3.7313
2021-06-17,3.662
2021-06-18,3.6323
2021-06-21,3.6281
2021-06-22,3.6377
2021-06-23,3.6413
2021-06-24,3.6258
2021-06-25,3.6293
2021-06-28,3.6333
2021-06-29,3.615
2021-06-30,3.5809
2021-07-01,3.6242
2021-07-02,3.6323
2021-07-05,3.646
2021-07-06,3.68
2021-07-07,3.6742
2021-07-08,3.6801
2021-07-09,3.6868
2021-07-12,3.6763
2021-07-13,3.6884
2021-07-14,3.6966
2021-07-15,3.7238
2021-07-16,3.7115
2021-07-19,3.6846
2021-07-20,3.7039
2021-07-21,3.6897
2021-07-22,3.6698
2021-07-23,3.6828
2021-07-26,3.6954
2021-07-27,3.6836
2021-07-28,3.698
2021-07-29,3.7061
2021-07-30,3.7268
2021-08-02,3.6813
2021-08-03,3.6876
2021-08-04,3.6929
2021-08-05,3.686
2021-08-06,3.6662
2021-08-09,3.5753
2021-08-10,3.5562
2021-08-11,3.5452
2021-08-12,3.5884
2021-08-13,3.5971
2021-08-16,3.6307
2021-08-17,3.6655
2021-08-18,3.6606
2021-08-19,3.6476
2021-08-20,3.6624
2021-08-23,3.6551
2021-08-24,3.6822
2021-08-25,3.6621
2021-08-26,3.651
2021-08-27,3.6813
2021-08-30,3.692
2021-08-31,3.6925
2021-09-01,3.6907
2021-09-02,3.6898
2021-09-03,3.6865
2021-09-06,3.7105
2021-09-07,3.7014
2021-09-08,3.6658
2021-09-09,3.6493
2021-09-10,3.6582
2021-09-13,3.6469
2021-09-14,3.6474
2021-09-15,3.6581
2021-09-16,3.6287
2021-09-17,3.5958
2021-09-22,3.6395
2021-09-23,3.6035
2021-09-24,3.5851
2021-09-27,3.5951
2021-09-28,3.5647
2021-09-29,3.555
2021-09-30,3.5404
2021-10-08,3.5769
2021-10-11,3.5695
2021-10-12,3.591
2021-10-13,3.5889
2021-10-14,3.6361
2021-10-15,3.6274
2021-10-18,3.581
2021-10-19,3.5956
2021-10-20,3.5835
2021-10-21,3.5988
2021-10-22,3.6152
2021-10-25,3.6111
2021-10-26,3.6203
2021-10-27,3.5913
2021-10-28,3.632
2021-10-29,3.6177
2021-11-01,3.6018
2021-11-02,3.6179
2021-11-03,3.5898
2021-11-04,3.5804
2021-11-05,3.6242
2021-11-08,3.6605
2021-11-09,3.673
2021-11-10,3.6708
2021-11-11,3.7344
2021-11-12,3.734
2021-11-15,3.7195
2021-11-16,3.7362
2021-11-17,3.7293
2021-11-18,3.7371
2021-11-19,3.7388
2021-11-22,3.6983
2021-11-23,3.6393
2021-11-24,3.6139
2021-11-25,3.6125
2021-11-26,3.6358
2021-11-29,3.6091
2021-11-30,3.5999
2021-12-01,3.5882
2021-12-02,3.571
2021-12-03,3.5671
2021-12-06,3.5946
2021-12-07,3.5895
2021-12-08,3.5919
2021-12-09,3.5815
2021-12-10,3.5735
2021-12-13,3.5897
2021-12-14,3.5907
2021-12-15,3.5546
2021-12-16,3.5878
2021-12-17,3.6331
2021-12-20,3.6234
2021-12-21,3.6028
2021-12-22,3.5921
2021-12-23,3.6311
2021-12-24,3.6393
2021-12-27,3.6351
2021-12-28,3.6475
2021-12-29,3.6286
2021-12-30,3.6108
2021-12-31,3.6503
2022-01-04,3.6253
2022-01-05,3.6403
2022-01-06,3.6208
2022-01-07,3.5967
2022-01-10,3.6014
2022-01-11,3.6324
2022-01-12,3.6446
2022-01-13,3.6542
2022-01-14,3.653
2022-01-17,3.6403
2022-01-18,3.6281
2022-01-19,3.6296
2022-01-20,3.6743
2022-01-21,3.6767
2022-01-24,3.6676
2022-01-25,3.6733
2022-01-26,3.6765
2022-01-27,3.6142
2022-01-28,3.602
2022-02-07,3.6241
2022-02-08,3.6412
2022-02-09,3.6583
2022-02-10,3.6664
2022-02-11,3.6483
2022-02-14,3.7072
2022-02-15,3.7475
2022-02-16,3.6978
2022-02-17,3.7303
2022-02-18,3.7613
2022-02-21,3.7593
2022-02-22,3.8093
2022-02-23,3.7702
2022-02-24,3.8549
2022-02-25,3.8011
2022-02-28,3.7725
2022-03-01,3.7841
2022-03-02,3.8499
2022-03-03,3.8234
2022-03-04,3.8432
2022-03-07,3.9162
2022-03-08,3.9983
2022-03-09,4.0485
2022-03-10,3.9218
2022-03-11,3.9364
2022-03-14,3.9078
2022-03-15,3.8396
2022-03-16,3.8162
2022-03-17,3.8432
2022-03-18,3.8583
2022-03-21,3.8389
2022-03-22,3.864
2022-03-23,3.8402
2022-03-24,3.881
2022-03-25,3.9002
2022-03-28,3.866
2022-03-29,3.8416
2022-03-30,3.8399
2022-03-31,3.8428
2022-04-01,3.8531
2022-04-06,3.8334
2022-04-07,3.844
2022-04-08,3.852
2022-04-11,3.8837
2022-04-12,3.9021
2022-04-13,3.9179
2022-04-14,3.9325
2022-04-15,3.9429
2022-04-18,3.9655
2022-04-19,3.9459
2022-04-20,3.8976
2022-04-21,3.9349
2022-04-22,3.9548
2022-04-25,3.9372
2022-04-26,3.9
2022-04-27,3.9046
2022-04-28,3.8977
2022-04-29,3.9488
2022-05-05,3.9242
2022-05-06,3.9271
2022-05-09,3.9348
2022-05-10,3.9207
2022-05-11,3.9011
2022-05-12,3.9238
2022-05-13,3.8875
2022-05-16,3.8611
2022-05-17,3.87
2022-05-18,3.8466
2022-05-19,3.8474
2022-05-20,3.8644
2022-05-23,3.88
2022-05-24,3.8904
2022-05-25,3.8907
2022-05-26,3.9053
2022-05-27,3.9211
2022-05-30,3.8879
2022-05-31,3.8806
2022-06-01,3.854
2022-06-02,3.8792
2022-06-06,3.8672
2022-06-07,3.8604
2022-06-08,3.8671
2022-06-09,3.8797
2022-06-10,3.8689
2022-06-13,3.9255
2022-06-14,3.8618
2022-06-15,3.8409
2022-06-16,3.8492
2022-06-17,3.8773
2022-06-20,3.8636
2022-06-21,3.8516
2022-06-22,3.8559
2022-06-23,3.8575
2022-06-24,3.8355
2022-06-27,3.8572
2022-06-28,3.8355
2022-06-29,3.8239
2022-06-30,3.8143
2022-07-01,3.7826
2022-07-04,3.8032
2022-07-05,3.7976
2022-07-06,3.7259
2022-07-07,3.6737
2022-07-08,3.663
2022-07-11,3.6659
2022-07-12,3.6732
2022-07-13,3.6483
2022-07-14,3.6445
2022-07-15,3.6208
2022-07-18,3.6411
2022-07-19,3.6258
2022-07-20,3.6256
2022-07-21,3.598
2022-07-22,3.6573
2022-07-25,3.6707
2022-07-26,3.6716
2022-07-27,3.6608
2022-07-28,3.6941
2022-07-29,3.7375
2022-08-01,3.7488
2022-08-02,3.7686
2022-08-03,3.7532
2022-08-04,3.7672
2022-08-05,3.7978
2022-08-08,3.7766
2022-08-09,3.7892
2022-08-10,3.7984
2022-08-11,3.7832
2022-08-12,3.7973
2022-08-15,3.8018
2022-08-16,3.7981
2022-08-17,3.7831
2022-08-18,3.7683
2022-08-19,3.7579
2022-08-22,3.7475
2022-08-23,3.7693
2022-08-24,3.7844
2022-08-25,3.7953
2022-08-26,3.7995
2022-08-29,3.7705
2022-08-30,3.7841
2022-08-31,3.7639
2022-09-01,3.7389
2022-09-02,3.7395
2022-09-05,3.7666
2022-09-06,3.7823
2022-09-07,3.769
2022-09-08,3.7917
2022-09-09,3.7955
2022-09-13,3.788
2022-09-14,3.7617
2022-09-15,3.749
2022-09-16,3.7419
2022-09-19,3.7385
2022-09-20,3.7509
2022-09-21,3.7622
2022-09-22,3.752
2022-09-23,3.7736
2022-09-26,3.7528
2022-09-27,3.7543
2022-09-28,3.7527
2022-09-29,3.7834
2022-09-30,3.7931
2022-10-10,3.817
2022-10-11,3.8122
2022-10-12,3.8176
2022-10-13,3.8201
2022-10-14,3.8163
2022-10-17,3.8019
2022-10-18,3.8002
2022-10-19,3.7925
2022-10-20,3.7787
2022-10-21,3.7819
2022-10-24,3.8244
2022-10-25,3.8276
2022-10-26,3.8303
2022-10-27,3.8226
2022-10-28,3.8166
2022-10-31,3.8087
2022-11-01,3.8109
2022-11-02,3.8168
2022-11-03,3.8107
2022-11-04,3.8176
2022-11-07,3.835
2022-11-08,3.8416
2022-11-09,3.9228
2022-11-10,3.913
2022-11-11,3.9582
2022-11-14,3.9123
2022-11-15,3.9365
2022-11-16,3.9537
2022-11-17,3.959
2022-11-18,3.9521
2022-11-21,3.9336
2022-11-22,3.9357
2022-11-23,3.93
2022-11-24,3.945
2022-11-25,3.9486
2022-11-28,3.9541
2022-11-29,3.9521
2022-11-30,3.9431
2022-12-01,3.9596
2022-12-02,3.9839
2022-12-05,3.9469
2022-12-06,3.9215
2022-12-07,3.9103
2022-12-08,3.9201
2022-12-09,3.9327
2022-12-12,3.9227
2022-12-13,3.9352
2022-12-14,3.9739
2022-12-15,3.9293
2022-12-16,3.9224
2022-12-19,3.9427
2022-12-20,3.9426
2022-12-21,3.9831
2022-12-22,3.9828
2022-12-23,3.9735
2022-12-26,3.959
2022-12-27,3.9634
2022-12-28,3.9732
2022-12-29,3.9558
2022-12-30,3.9877
2022-12-31,3.9876
2023-01-03,4.0047
2023-01-04,4.02
2023-01-05,4.0093
2023-01-06,3.9765
2023-01-09,4.0158
2023-01-10,4.0227
2023-01-11,4.0311
2023-01-12,4.025
2023-01-13,4.0256
2023-01-16,4.0524
2023-01-17,4.0619
2023-01-18,4.0622
2023-01-19,4.0716
2023-01-20,4.1027
2023-01-30,4.1045
2023-01-31,4.0626
2023-02-01,4.0947
2023-02-02,4.1351
2023-02-03,4.074
2023-02-06,4.021
2023-02-07,4.0109
2023-02-08,4.0152
2023-02-09,4.0256
2023-02-10,4.0074
2023-02-13,4.0187
2023-02-14,4.0114
2023-02-15,4.0049
2023-02-16,4.001
2023-02-17,3.9947
2023-02-20,4.012
2023-02-21,3.999
2023-02-22,4.0202
2023-02-23,4.0084
2023-02-24,4.0199
2023-02-27,4.0105
2023-02-28,4.0072
2023-03-01,4.027
2023-03-02,4.0226
2023-03-03,4.0411
2023-03-06,4.0801
2023-03-07,4.0753
2023-03-08,4.0314
2023-03-09,4.0336
2023-03-10,4.0556
2023-03-13,4.0915
2023-03-14,4.1452
2023-03-15,4.141
2023-03-16,4.1772
2023-03-17,4.1977
2023-03-20,4.3599
2023-03-21,4.2842
2023-03-22,4.2141
2023-03-23,4.2534
2023-03-24,4.2673
2023-03-27,4.2436
2023-03-28,4.2298
2023-03-29,4.2414
2023-03-30,4.2431
2023-03-31,4.2775
2023-04-03,4.2273
2023-04-04,4.2655
2023-04-06,4.3351
2023-04-07,4.3274
2023-04-10,4.2927
2023-04-11,4.3107
2023-04-12,4.3412
2023-04-13,4.3462
2023-04-14,4.3607
2023-04-17,4.3226
2023-04-18,4.3057
2023-04-19,4.304
2023-04-20,4.31
2023-04-21,4.2935
2023-04-24,4.2856
2023-04-25,4.3221
2023-04-26,4.3269
2023-04-27,4.3345
2023-04-28,4.302
2023-05-04,4.3932
2023-05-05,4.4138
2023-05-08,4.3689
2023-05-09,4.3771
2023-05-10,4.3912
2023-05-11,4.3937
2023-05-12,4.3699
2023-05-15,4.3865
2023-05-16,4.3751
2023-05-17,4.3577
2023-05-18,4.3512
2023-05-19,4.3339
2023-05-22,4.3504
2023-05-23,4.3269
2023-05-24,4.3546
