date,nav
2017-06-07,1.2656
2017-06-08,1.3003
2017-06-09,1.272
2017-06-12,1.2622
2017-06-13,1.2562
2017-06-14,1.25
2017-06-15,1.2334
2017-06-16,1.2346
2017-06-19,1.2682
2017-06-20,1.2673
2017-06-21,1.2949
2017-06-22,1.2946
2017-06-23,1.3035
2017-06-26,1.302
2017-06-27,1.2859
2017-06-28,1.2901
2017-06-29,1.2708
2017-06-30,1.2589
2017-07-03,1.2595
2017-07-05,1.2692
2017-07-06,1.259
2017-07-07,1.2566
2017-07-10,1.2754
2017-07-11,1.2943
2017-07-12,1.3141
2017-07-13,1.3168
2017-07-14,1.3306
2017-07-17,1.3192
2017-07-18,1.3402
2017-07-19,1.3507
2017-07-20,1.346
2017-07-21,1.3479
2017-07-24,1.3653
2017-07-25,1.3669
2017-07-26,1.389
2017-07-27,1.3821
2017-07-28,1.4162
2017-07-31,1.4255
2017-08-01,1.4229
2017-08-02,1.4032
2017-08-03,1.4109
2017-08-04,1.4165
2017-08-07,1.4511
2017-08-08,1.4619
2017-08-09,1.4625
2017-08-10,1.4055
2017-08-11,1.388
2017-08-14,1.4015
2017-08-15,1.4024
2017-08-16,1.4118
2017-08-17,1.4013
2017-08-18,1.4054
2017-08-21,1.4246
2017-08-22,1.4363
2017-08-23,1.4427
2017-08-24,1.4375
2017-08-25,1.4222
2017-08-28,1.3921
2017-08-29,1.3894
2017-08-30,1.414
2017-08-31,1.4223
2017-09-01,1.4224
2017-09-05,1.3909
2017-09-06,1.3932
2017-09-07,1.4082
2017-09-08,1.394
2017-09-11,1.4226
2017-09-12,1.4449
2017-09-13,1.4619
2017-09-14,1.4628
2017-09-15,1.4579
2017-09-18,1.4829
2017-09-19,1.4798
2017-09-20,1.4795
2017-09-21,1.4758
2017-09-22,1.4739
2017-09-25,1.4292
2017-09-26,1.4227
2017-09-27,1.44
2017-09-28,1.4341
2017-09-29,1.4511
2017-10-09,1.5017
2017-10-10,1.5165
2017-10-11,1.5055
2017-10-12,1.4911
2017-10-13,1.4989
2017-10-16,1.5271
2017-10-17,1.5101
2017-10-18,1.5226
2017-10-19,1.4922
2017-10-20,1.4916
2017-10-23,1.4825
2017-10-24,1.4812
2017-10-25,1.4661
2017-10-26,1.4485
2017-10-27,1.4427
2017-10-30,1.4483
2017-10-31,1.4691
2017-11-01,1.4817
2017-11-02,1.4718
2017-11-03,1.4768
2017-11-06,1.5139
2017-11-07,1.5263
2017-11-08,1.5221
2017-11-09,1.5201
2017-11-10,1.5099
2017-11-13,1.5189
2017-11-14,1.4987
2017-11-15,1.4951
2017-11-16,1.5324
2017-11-17,1.5554
2017-11-20,1.5649
2017-11-21,1.5917
2017-11-22,1.5933
2017-11-24,1.5682
2017-11-27,1.5455
2017-11-28,1.5439
2017-11-29,1.5036
2017-11-30,1.4884
2017-12-01,1.464
2017-12-04,1.4488
2017-12-05,1.4372
2017-12-06,1.4362
2017-12-07,1.4553
2017-12-08,1.4763
2017-12-11,1.5036
2017-12-12,1.4814
2017-12-13,1.5077
2017-12-14,1.4916
2017-12-15,1.493
2017-12-18,1.5273
2017-12-19,1.5236
2017-12-20,1.5175
2017-12-21,1.5318
2017-12-22,1.5352
2017-12-27,1.5136
2017-12-28,1.506
2017-12-29,1.4982
2017-12-31,1.4981
2018-01-02,1.5527
2018-01-03,1.557
2018-01-04,1.572
2018-01-05,1.5928
2018-01-08,1.6073
2018-01-09,1.6185
2018-01-10,1.6085
2018-01-11,1.5977
2018-01-12,1.6053
2018-01-16,1.5878
2018-01-17,1.5958
2018-01-18,1.5936
2018-01-19,1.594
2018-01-22,1.5957
2018-01-23,1.622
2018-01-24,1.6233
2018-01-25,1.6198
2018-01-26,1.6611
2018-01-29,1.6344
2018-01-30,1.5993
2018-01-31,1.6123
2018-02-01,1.5642
2018-02-02,1.5246
2018-02-05,1.4835
2018-02-06,1.4777
2018-02-07,1.452
2018-02-08,1.4041
2018-02-09,1.4185
2018-02-12,1.4331
2018-02-13,1.4692
2018-02-14,1.5306
2018-02-22,1.5696
2018-02-23,1.5949
2018-02-26,1.5939
2018-02-27,1.5479
2018-02-28,1.5379
2018-03-01,1.5308
2018-03-02,1.5196
2018-03-05,1.5225
2018-03-06,1.5509
2018-03-07,1.5576
2018-03-08,1.5662
2018-03-09,1.5949
2018-03-12,1.6092
2018-03-13,1.5803
2018-03-14,1.5906
2018-03-15,1.6154
2018-03-16,1.6221
2018-03-19,1.588
2018-03-20,1.6049
2018-03-21,1.5949
2018-03-22,1.5113
2018-03-23,1.4721
2018-03-26,1.5074
2018-03-27,1.4581
2018-03-28,1.4174
2018-03-29,1.44
2018-04-03,1.4002
2018-04-04,1.3998
2018-04-09,1.4118
2018-04-10,1.4463
2018-04-11,1.4379
2018-04-12,1.4304
2018-04-13,1.4048
2018-04-16,1.4058
2018-04-17,1.4213
2018-04-18,1.4321
2018-04-19,1.4284
2018-04-20,1.4054
2018-04-23,1.391
2018-04-24,1.3812
2018-04-25,1.3587
2018-04-26,1.3783
2018-04-27,1.4102
2018-05-02,1.4309
2018-05-03,1.4269
2018-05-04,1.4335
2018-05-07,1.4598
2018-05-08,1.4808
2018-05-09,1.479
2018-05-10,1.5051
2018-05-11,1.4978
2018-05-14,1.5095
2018-05-15,1.4865
2018-05-16,1.5102
2018-05-17,1.4992
2018-05-18,1.4654
2018-05-21,1.451
2018-05-23,1.4538
2018-05-24,1.4525
2018-05-25,1.46
2018-05-29,1.458
2018-05-30,1.457
2018-05-31,1.4611
2018-06-01,1.4927
2018-06-04,1.5407
2018-06-05,1.5464
2018-06-06,1.5564
2018-06-07,1.5475
2018-06-08,1.5465
2018-06-11,1.5649
2018-06-12,1.5788
2018-06-13,1.5723
2018-06-14,1.5876
2018-06-15,1.5911
2018-06-19,1.5455
2018-06-20,1.5676
2018-06-21,1.5429
2018-06-22,1.5435
2018-06-25,1.485
2018-06-26,1.4926
2018-06-27,1.4499
2018-06-28,1.4741
2018-06-29,1.4923
2018-06-30,1.4923
2018-07-03,1.4939
2018-07-05,1.478
2018-07-06,1.5089
2018-07-09,1.5371
2018-07-10,1.5166
2018-07-11,1.4979
2018-07-12,1.5363
2018-07-13,1.5271
2018-07-16,1.5302
2018-07-17,1.5345
2018-07-18,1.5284
2018-07-19,1.5032
2018-07-20,1.5138
2018-07-23,1.5058
2018-07-24,1.5129
2018-07-25,1.5595
2018-07-26,1.5293
2018-07-27,1.5117
2018-07-30,1.4826
2018-07-31,1.4715
2018-08-01,1.4507
2018-08-02,1.4257
2018-08-03,1.4332
2018-08-06,1.433
2018-08-07,1.4383
2018-08-08,1.4183
2018-08-09,1.4107
2018-08-10,1.4106
2018-08-13,1.3875
2018-08-14,1.3441
2018-08-15,1.3104
2018-08-16,1.3146
2018-08-17,1.336
2018-08-20,1.3632
2018-08-21,1.3627
2018-08-22,1.3706
2018-08-23,1.3499
2018-08-24,1.3627
2018-08-27,1.3973
2018-08-28,1.3799
2018-08-29,1.3763
2018-08-30,1.3471
2018-08-31,1.3435
2018-09-04,1.3189
2018-09-05,1.2673
2018-09-06,1.255
2018-09-07,1.259
2018-09-10,1.2324
2018-09-11,1.2347
2018-09-12,1.2525
2018-09-13,1.2932
2018-09-14,1.2864
2018-09-17,1.2555
2018-09-18,1.2535
2018-09-19,1.2934
2018-09-20,1.3129
2018-09-21,1.315
2018-09-26,1.3132
2018-09-27,1.3177
2018-09-28,1.3116
2018-10-08,1.2059
2018-10-09,1.1918
2018-10-10,1.1528
2018-10-11,1.1375
2018-10-12,1.1871
2018-10-15,1.1599
2018-10-16,1.1753
2018-10-18,1.1276
2018-10-19,1.1271
2018-10-22,1.1625
2018-10-23,1.1331
2018-10-24,1.084
2018-10-25,1.1092
2018-10-26,1.0979
2018-10-29,1.0662
2018-10-30,1.0686
2018-10-31,1.1149
2018-11-01,1.1879
2018-11-02,1.1942
2018-11-05,1.1706
2018-11-06,1.1788
2018-11-07,1.198
2018-11-08,1.1578
2018-11-09,1.1137
2018-11-12,1.0889
2018-11-13,1.1111
2018-11-14,1.1255
2018-11-15,1.1672
2018-11-16,1.1606
2018-11-19,1.1362
2018-11-20,1.1045
2018-11-21,1.1443
2018-11-23,1.1182
2018-11-26,1.1451
2018-11-27,1.1477
2018-11-28,1.1759
2018-11-29,1.1465
2018-11-30,1.1717
2018-12-03,1.2096
2018-12-04,1.1743
2018-12-06,1.144
2018-12-07,1.1366
2018-12-10,1.1265
2018-12-11,1.1374
2018-12-12,1.1566
2018-12-13,1.1557
2018-12-14,1.134
2018-12-17,1.1056
2018-12-18,1.0835
2018-12-19,1.0593
2018-12-20,1.0495
2018-12-21,1.0529
2018-12-24,1.0453
2018-12-27,1.073
2018-12-28,1.0668
2018-12-31,1.0579
2019-01-02,1.0492
2019-01-03,1.0189
2019-01-04,1.071
2019-01-07,1.092
2019-01-08,1.096
2019-01-09,1.1346
2019-01-10,1.1302
2019-01-11,1.1178
2019-01-14,1.0831
2019-01-15,1.1033
2019-01-16,1.1223
2019-01-17,1.1232
2019-01-18,1.1499
2019-01-22,1.1193
2019-01-23,1.125
2019-01-24,1.1331
2019-01-25,1.1722
2019-01-28,1.1567
2019-01-29,1.1493
2019-01-30,1.1739
2019-01-31,1.1916
2019-02-01,1.1885
2019-02-11,1.2063
2019-02-12,1.2216
2019-02-13,1.2212
2019-02-14,1.2224
2019-02-15,1.1932
2019-02-19,1.2085
2019-02-20,1.2169
2019-02-21,1.2059
2019-02-22,1.2312
2019-02-25,1.254
2019-02-26,1.2414
2019-02-27,1.2397
2019-02-28,1.2406
2019-03-01,1.2395
2019-03-04,1.2588
2019-03-05,1.2906
2019-03-06,1.2892
2019-03-07,1.2489
2019-03-08,1.2288
2019-03-11,1.2639
2019-03-12,1.2587
2019-03-13,1.2494
2019-03-14,1.2366
2019-03-15,1.2613
2019-03-18,1.2789
2019-03-19,1.2735
2019-03-20,1.258
2019-03-21,1.2538
2019-03-22,1.2294
2019-03-25,1.2332
2019-03-26,1.2296
2019-03-27,1.2357
2019-03-28,1.2424
2019-03-29,1.2737
2019-04-01,1.293
2019-04-02,1.2889
2019-04-03,1.3038
2019-04-04,1.3027
2019-04-08,1.3301
2019-04-09,1.3268
2019-04-10,1.3208
2019-04-11,1.3085
2019-04-12,1.3286
2019-04-15,1.2989
2019-04-16,1.3121
2019-04-17,1.3195
2019-04-18,1.3136
2019-04-23,1.3236
2019-04-24,1.3177
2019-04-25,1.3077
2019-04-26,1.3093
2019-04-29,1.3202
2019-04-30,1.3181
2019-05-06,1.2979
2019-05-07,1.2771
2019-05-08,1.2727
2019-05-09,1.2639
2019-05-10,1.2683
2019-05-14,1.2486
2019-05-15,1.266
2019-05-16,1.2639
2019-05-17,1.2101
2019-05-20,1.16
2019-05-21,1.1779
2019-05-22,1.1611
2019-05-23,1.1251
2019-05-24,1.1222
2019-05-28,1.1229
2019-05-29,1.1134
2019-05-30,1.1141
2019-05-31,1.1052
2019-06-03,1.1039
2019-06-04,1.1164
2019-06-05,1.1071
2019-06-06,1.1082
2019-06-10,1.1541
2019-06-11,1.1737
2019-06-12,1.1543
2019-06-13,1.154
2019-06-14,1.1382
2019-06-17,1.1432
2019-06-18,1.1726
2019-06-19,1.1876
2019-06-20,1.2047
2019-06-21,1.1959
2019-06-24,1.1974
2019-06-25,1.1769
2019-06-26,1.1964
2019-06-27,1.2151
2019-06-28,1.2103
2019-06-30,1.2103
2019-07-02,1.2413
2019-07-03,1.2375
2019-07-05,1.2319
2019-07-08,1.2037
2019-07-09,1.2077
2019-07-10,1.2073
2019-07-11,1.1999
2019-07-12,1.2006
2019-07-15,1.2188
2019-07-16,1.2207
2019-07-17,1.2215
2019-07-18,1.2055
2019-07-19,1.2115
2019-07-22,1.2091
2019-07-23,1.2306
2019-07-24,1.2433
2019-07-25,1.2372
2019-07-26,1.235
2019-07-29,1.2306
2019-07-30,1.2224
2019-07-31,1.2108
2019-08-01,1.1898
2019-08-02,1.1584
2019-08-05,1.1069
2019-08-06,1.1191
2019-08-07,1.1301
2019-08-08,1.1528
2019-08-09,1.1386
2019-08-12,1.1374
2019-08-13,1.1579
2019-08-14,1.1517
2019-08-15,1.1553
2019-08-16,1.1815
2019-08-19,1.2182
2019-08-20,1.2135
2019-08-21,1.2101
2019-08-22,1.1944
2019-08-23,1.1743
2019-08-26,1.1787
2019-08-27,1.1837
2019-08-28,1.1819
2019-08-29,1.2031
2019-08-30,1.2131
2019-09-03,1.2057
2019-09-04,1.2269
2019-09-05,1.2474
2019-09-06,1.2465
2019-09-09,1.2508
2019-09-10,1.2391
2019-09-11,1.2581
2019-09-12,1.266
2019-09-16,1.2556
2019-09-17,1.2585
2019-09-18,1.2599
2019-09-19,1.256
2019-09-20,1.2571
2019-09-23,1.2341
2019-09-24,1.2092
2019-09-25,1.222
2019-09-26,1.2222
2019-09-27,1.1832
2019-09-30,1.1893
2019-10-08,1.1726
2019-10-09,1.1785
2019-10-10,1.189
2019-10-11,1.2177
2019-10-14,1.2187
2019-10-15,1.2399
2019-10-16,1.2507
2019-10-17,1.2488
2019-10-18,1.2219
2019-10-21,1.235
2019-10-22,1.2187
2019-10-23,1.2118
2019-10-24,1.229
2019-10-25,1.2368
2019-10-28,1.262
2019-10-29,1.2433
2019-10-30,1.247
2019-10-31,1.2469
2019-11-01,1.2528
2019-11-04,1.2857
2019-11-05,1.2908
2019-11-06,1.2887
2019-11-07,1.3103
2019-11-08,1.3016
2019-11-11,1.2877
2019-11-12,1.2988
2019-11-13,1.2798
2019-11-14,1.2662
2019-11-15,1.2776
2019-11-18,1.2806
2019-11-19,1.2859
2019-11-20,1.2674
2019-11-21,1.2658
2019-11-22,1.2901
2019-11-25,1.3142
2019-11-26,1.3219
2019-11-27,1.3416
2019-11-28,1.3452
2019-11-29,1.3306
2019-12-02,1.3223
2019-12-03,1.3122
2019-12-04,1.3035
2019-12-05,1.3313
2019-12-06,1.3431
2019-12-09,1.333
2019-12-10,1.3351
2019-12-11,1.35
2019-12-12,1.3619
2019-12-13,1.3724
2019-12-16,1.3792
2019-12-17,1.4017
2019-12-18,1.4133
2019-12-19,1.4135
2019-12-20,1.417
2019-12-23,1.4307
2019-12-24,1.43
2019-12-25,1.4287
2019-12-26,1.4301
2019-12-27,1.437
2019-12-30,1.4254
2019-12-31,1.4121
2020-01-02,1.4657
2020-01-03,1.4589
2020-01-06,1.4588
2020-01-07,1.477
2020-01-08,1.4675
2020-01-09,1.4941
2020-01-10,1.5083
2020-01-13,1.5421
2020-01-14,1.5158
2020-01-15,1.5092
2020-01-16,1.5077
2020-01-17,1.5147
2020-01-20,1.505
2020-01-21,1.4647
2020-01-22,1.4734
2020-01-23,1.4498
2020-02-03,1.4264
2020-02-04,1.4876
2020-02-05,1.4746
2020-02-06,1.5001
2020-02-07,1.4841
2020-02-10,1.4801
2020-02-11,1.5036
2020-02-12,1.5291
2020-02-13,1.5248
2020-02-14,1.5201
2020-02-17,1.5219
2020-02-18,1.5098
2020-02-19,1.5292
2020-02-20,1.5125
2020-02-21,1.4848
2020-02-24,1.4429
2020-02-25,1.4526
2020-02-26,1.4576
2020-02-27,1.4404
2020-02-28,1.4212
2020-03-02,1.4438
2020-03-03,1.4296
2020-03-04,1.4522
2020-03-05,1.4698
2020-03-06,1.425
2020-03-09,1.362
2020-03-10,1.4055
2020-03-11,1.3753
2020-03-12,1.2962
2020-03-13,1.33
2020-03-16,1.2296
2020-03-17,1.2689
2020-03-18,1.2199
2020-03-19,1.2413
2020-03-20,1.2818
2020-03-23,1.2579
2020-03-24,1.3273
2020-03-25,1.3545
2020-03-26,1.378
2020-03-27,1.3418
2020-03-30,1.3392
2020-03-31,1.3711
2020-04-01,1.3432
2020-04-02,1.3596
2020-04-03,1.3468
2020-04-07,1.4086
2020-04-08,1.3801
2020-04-09,1.3956
2020-04-10,1.3919
2020-04-13,1.3991
2020-04-14,1.4258
2020-04-15,1.4364
2020-04-16,1.4794
2020-04-17,1.476
2020-04-20,1.4814
2020-04-21,1.4517
2020-04-22,1.4806
2020-04-23,1.4642
2020-04-24,1.4523
2020-04-27,1.4684
2020-04-28,1.4591
2020-04-29,1.4837
2020-04-30,1.4671
2020-05-06,1.4396
2020-05-07,1.4525
2020-05-08,1.4935
2020-05-11,1.5181
2020-05-12,1.5106
2020-05-13,1.5136
2020-05-14,1.5265
2020-05-15,1.528
2020-05-18,1.5847
2020-05-19,1.5989
2020-05-20,1.6071
2020-05-21,1.5817
2020-05-22,1.5071
2020-05-25,1.5255
2020-05-26,1.5732
2020-05-27,1.5494
2020-05-28,1.5286
2020-05-29,1.5794
2020-06-01,1.6118
2020-06-02,1.6338
2020-06-03,1.6655
2020-06-04,1.6672
2020-06-05,1.6836
2020-06-08,1.6689
2020-06-09,1.6671
2020-06-10,1.7074
2020-06-11,1.6673
2020-06-12,1.6862
2020-06-15,1.6831
2020-06-16,1.7303
2020-06-17,1.7498
2020-06-18,1.7597
2020-06-19,1.7657
2020-06-22,1.7719
2020-06-23,1.8261
2020-06-24,1.808
2020-06-29,1.7787
2020-06-30,1.794
2020-07-01,1.7923
2020-07-02,1.8562
2020-07-03,1.8784
2020-07-06,1.92
2020-07-07,1.8883
2020-07-08,1.9959
2020-07-09,2.0471
2020-07-10,2.0106
2020-07-13,1.9711
2020-07-14,1.9292
2020-07-15,1.9546
2020-07-16,1.8726
2020-07-17,1.9036
2020-07-20,1.9285
2020-07-21,2.0024
2020-07-22,1.9328
2020-07-23,1.9546
2020-07-24,1.9017
2020-07-27,1.9044
2020-07-28,1.9289
2020-07-29,1.9446
2020-07-30,1.937
2020-07-31,1.9418
2020-08-03,1.9887
2020-08-04,2.0265
2020-08-05,2.0551
2020-08-06,2.0392
2020-08-07,1.9543
2020-08-10,1.9157
2020-08-11,1.9242
2020-08-12,1.9494
2020-08-13,1.924
2020-08-14,1.9117
2020-08-17,1.9339
2020-08-18,1.9741
2020-08-19,1.9603
2020-08-20,1.965
2020-08-21,1.9888
2020-08-24,2.0728
2020-08-25,2.0966
2020-08-26,2.1204
2020-08-27,2.1154
2020-08-28,2.1063
2020-08-31,2.0613
2020-09-01,2.1192
2020-09-02,2.1247
2020-09-03,2.0508
2020-09-04,2.0306
2020-09-07,2.009
2020-09-08,1.9507
2020-09-09,1.9553
2020-09-10,1.9333
2020-09-11,1.9676
2020-09-14,2.0016
2020-09-15,2.0085
2020-09-16,2.0069
2020-09-17,1.9737
2020-09-18,1.9642
2020-09-21,1.9479
2020-09-22,1.9534
2020-09-23,1.9565
2020-09-24,1.9236
2020-09-25,1.924
2020-09-28,1.9557
2020-09-29,1.948
2020-09-30,1.9995
2020-10-09,2.0841
2020-10-12,2.1162
2020-10-13,2.1218
2020-10-14,2.1316
2020-10-15,2.0847
2020-10-16,2.1129
2020-10-19,2.0884
2020-10-20,2.11
2020-10-21,2.1082
2020-10-22,2.0873
2020-10-23,2.0867
2020-10-26,2.08
2020-10-27,2.1424
2020-10-28,2.1535
2020-10-29,2.1955
2020-10-30,2.1463
2020-11-02,2.1721
2020-11-03,2.1203
2020-11-04,2.1881
2020-11-05,2.2362
2020-11-06,2.2354
2020-11-09,2.2074
2020-11-10,2.0719
2020-11-11,2.0101
2020-11-12,2.0795
2020-11-13,2.1526
2020-11-16,2.1344
2020-11-17,2.0744
2020-11-18,2.0596
2020-11-19,2.0557
2020-11-20,2.1236
2020-11-23,2.1239
2020-11-24,2.1504
2020-11-25,2.1088
2020-11-26,2.1364
2020-11-27,2.1466
2020-11-30,2.0675
2020-12-01,2.0852
2020-12-02,2.0523
2020-12-03,2.0871
2020-12-04,2.0947
2020-12-07,2.0736
2020-12-08,2.0946
2020-12-09,2.0861
2020-12-10,2.0957
2020-12-11,2.1023
2020-12-14,2.0537
2020-12-15,2.0443
2020-12-16,2.0805
2020-12-17,2.111
2020-12-18,2.0948
2020-12-21,2.0895
2020-12-22,2.0696
2020-12-23,2.0952
2020-12-24,1.9891
2020-12-25,1.9881
2020-12-28,1.9118
2020-12-29,2.0005
2020-12-30,2.0772
2020-12-31,2.0648
2021-01-04,2.0585
2021-01-05,2.1136
2021-01-06,2.0788
2021-01-07,2.0492
2021-01-08,2.1142
2021-01-11,2.0882
2021-01-12,2.0877
2021-01-13,2.0998
2021-01-14,2.1711
2021-01-15,2.1622
2021-01-18,2.1961
2021-01-19,2.2553
2021-01-20,2.3606
2021-01-21,2.3504
2021-01-22,2.3567
2021-01-25,2.4823
2021-01-26,2.4135
2021-01-27,2.3446
2021-01-28,2.3175
2021-01-29,2.2853
2021-02-01,2.3852
2021-02-02,2.4091
2021-02-03,2.4604
2021-02-04,2.4632
2021-02-05,2.4688
2021-02-08,2.4642
2021-02-09,2.497
2021-02-10,2.5531
2021-02-18,2.5439
2021-02-19,2.5636
2021-02-22,2.4581
2021-02-23,2.4303
2021-02-24,2.3536
2021-02-25,2.3187
2021-02-26,2.2502
2021-03-01,2.3472
2021-03-02,2.3151
2021-03-03,2.3243
2021-03-04,2.2211
2021-03-05,2.2114
2021-03-08,2.071
2021-03-09,2.1599
2021-03-10,2.1515
2021-03-11,2.2424
2021-03-12,2.1712
2021-03-15,2.1391
2021-03-16,2.1616
2021-03-17,2.1646
2021-03-18,2.17
2021-03-19,2.172
2021-03-22,2.1658
2021-03-23,2.1275
2021-03-24,2.0413
2021-03-25,1.9908
2021-03-26,2.0355
2021-03-29,2.0127
2021-03-30,2.0397
2021-03-31,2.0399
2021-04-01,2.1173
2021-04-02,2.1191
2021-04-06,2.1371
2021-04-07,2.0659
2021-04-08,2.0708
2021-04-09,2.0436
2021-04-12,2.0576
2021-04-13,2.0324
2021-04-14,2.0426
2021-04-15,2.0281
2021-04-16,2.0481
2021-04-19,2.035
2021-04-20,2.0081
2021-04-21,1.9959
2021-04-22,2.0187
2021-04-23,2.0648
2021-04-26,2.0663
2021-04-27,2.0765
2021-04-28,2.0771
2021-04-29,2.0553
2021-04-30,2.0163
2021-05-06,1.9735
2021-05-07,1.9447
2021-05-10,1.8795
2021-05-11,1.863
2021-05-12,1.8758
2021-05-13,1.8053
2021-05-14,1.8271
2021-05-17,1.8523
2021-05-18,1.8798
2021-05-19,1.8786
2021-05-20,1.9196
2021-05-21,1.8796
2021-05-24,1.8653
2021-05-25,1.8957
2021-05-26,1.898
2021-05-27,1.8798
2021-05-28,1.8731
2021-05-31,1.9019
2021-06-01,1.9572
2021-06-02,1.9519
2021-06-03,1.9143
2021-06-04,1.9172
2021-06-07,1.8823
2021-06-08,1.8763
2021-06-09,1.8703
2021-06-10,1.8739
2021-06-11,1.8669
2021-06-15,1.8634
2021-06-16,1.842
2021-06-17,1.8595
2021-06-18,1.8748
2021-06-21,1.8597
2021-06-22,1.8332
2021-06-23,1.8719
2021-06-24,1.9048
2021-06-25,1.9621
2021-06-28,1.9519
2021-06-29,1.9538
2021-06-30,1.9286
2021-07-01,1.9099
2021-07-02,1.8638
2021-07-05,1.8267
2021-07-06,1.7931
2021-07-07,1.7648
2021-07-08,1.6959
2021-07-09,1.7457
2021-07-12,1.7436
2021-07-13,1.794
2021-07-14,1.7925
2021-07-15,1.8055
2021-07-16,1.7904
2021-07-19,1.7473
2021-07-20,1.7447
2021-07-21,1.7402
2021-07-22,1.7551
2021-07-23,1.6794
2021-07-26,1.5387
2021-07-27,1.4274
2021-07-28,1.5042
2021-07-29,1.5706
2021-07-30,1.5253
2021-08-02,1.5397
2021-08-03,1.489
2021-08-04,1.513
2021-08-05,1.4822
2021-08-06,1.4834
2021-08-09,1.5118
2021-08-10,1.5517
2021-08-11,1.542
2021-08-12,1.5207
2021-08-13,1.4884
2021-08-16,1.4339
2021-08-17,1.3804
2021-08-18,1.3889
2021-08-19,1.318
2021-08-20,1.3122
2021-08-23,1.3431
2021-08-24,1.4632
2021-08-25,1.4615
2021-08-26,1.4431
2021-08-27,1.424
2021-08-30,1.4293
2021-08-31,1.487
2021-09-01,1.5278
2021-09-02,1.5269
2021-09-03,1.5086
2021-09-06,1.5235
2021-09-07,1.5675
2021-09-08,1.558
2021-09-09,1.4912
2021-09-10,1.5095
2021-09-13,1.474
2021-09-14,1.4437
2021-09-15,1.4055
2021-09-16,1.3924
2021-09-17,1.4275
2021-09-22,1.3862
2021-09-23,1.4068
2021-09-24,1.3751
2021-09-27,1.3995
2021-09-28,1.4019
2021-09-29,1.3799
2021-09-30,1.3837
2021-10-08,1.4535
2021-10-11,1.4874
2021-10-12,1.459
2021-10-13,1.4829
2021-10-14,1.4712
2021-10-15,1.496
2021-10-18,1.4989
2021-10-19,1.5448
2021-10-20,1.5641
2021-10-21,1.5503
2021-10-22,1.5579
2021-10-25,1.5461
2021-10-26,1.5056
2021-10-27,1.4725
2021-10-28,1.478
2021-10-29,1.4436
2021-11-01,1.4667
2021-11-02,1.4342
2021-11-03,1.4516
2021-11-04,1.4538
2021-11-05,1.4156
2021-11-08,1.4182
2021-11-09,1.4131
2021-11-10,1.4518
2021-11-11,1.4862
2021-11-12,1.5003
2021-11-15,1.4965
2021-11-16,1.5224
2021-11-17,1.4971
2021-11-18,1.4321
2021-11-19,1.4222
2021-11-22,1.4006
2021-11-23,1.3747
2021-11-24,1.3795
2021-11-25,1.387
2021-11-26,1.3439
2021-11-29,1.3209
2021-11-30,1.2935
2021-12-01,1.2906
2021-12-02,1.2904
2021-12-03,1.2295
2021-12-06,1.2371
2021-12-07,1.2849
2021-12-08,1.2852
2021-12-09,1.2847
2021-12-10,1.2819
2021-12-13,1.2709
2021-12-14,1.2667
2021-12-15,1.2402
2021-12-16,1.2242
