date,nav
2017-12-31,98.449
2018-01-02,98.46
2018-01-03,98.444
2018-01-04,98.428
2018-01-05,98.436
2018-01-08,98.449
2018-01-09,98.485
2018-01-10,98.442
2018-01-11,98.4
2018-01-12,98.415
2018-01-15,98.385
2018-01-16,98.398
2018-01-17,98.398
2018-01-18,98.379
2018-01-19,98.372
2018-01-22,98.385
2018-01-23,98.389
2018-01-24,98.378
2018-01-25,98.387
2018-01-26,98.362
2018-01-29,98.378
2018-01-30,98.453
2018-01-31,98.571
2018-02-01,98.632
2018-02-02,98.62
2018-02-05,98.589
2018-02-06,98.832
2018-02-07,98.93
2018-02-08,98.88
2018-02-09,98.877
2018-02-12,98.922
2018-02-13,98.96
2018-02-14,98.977
2018-02-22,99.001
2018-02-23,99.047
2018-02-26,99.265
2018-02-27,99.467
2018-02-28,99.392
2018-03-01,99.393
2018-03-02,99.301
2018-03-05,99.255
2018-03-06,99.431
2018-03-07,99.486
2018-03-08,99.494
2018-03-09,99.441
2018-03-12,99.497
2018-03-13,99.377
2018-03-14,99.349
2018-03-15,99.466
2018-03-16,99.551
2018-03-19,99.613
2018-03-20,99.78
2018-03-21,99.94
2018-03-22,100.067
2018-03-23,100.451
2018-03-26,100.302
2018-03-27,100.209
2018-03-28,100.241
2018-03-29,100.194
2018-03-30,100.245
2018-04-02,100.308
2018-04-03,100.24
2018-04-04,100.447
2018-04-09,100.681
2018-04-10,100.528
2018-04-11,100.587
2018-04-12,100.6
2018-04-13,100.639
2018-04-16,101.052
2018-04-17,101.043
2018-04-18,102.245
2018-04-19,102.168
2018-04-20,102.011
2018-04-23,101.433
2018-04-24,101.563
2018-04-25,101.435
2018-04-26,101.178
2018-04-27,101.166
2018-05-02,101.01
2018-05-03,101.174
2018-05-04,101.303
2018-05-07,101.17
2018-05-08,100.867
2018-05-09,100.759
2018-05-10,100.884
2018-05-11,100.931
2018-05-14,100.916
2018-05-15,100.775
2018-05-16,100.811
2018-05-17,100.805
2018-05-18,100.851
2018-05-21,100.983
2018-05-22,101.146
2018-05-23,101.326
2018-05-24,101.271
2018-05-25,101.56
2018-05-28,101.649
2018-05-29,101.723
2018-05-30,101.792
2018-05-31,101.705
2018-06-01,101.642
2018-06-04,101.424
2018-06-05,101.367
2018-06-06,101.375
2018-06-07,101.309
2018-06-08,101.491
2018-06-11,101.467
2018-06-12,101.263
2018-06-13,101.349
2018-06-14,101.652
2018-06-15,101.809
2018-06-19,102.112
2018-06-20,101.801
2018-06-21,102.024
2018-06-22,102.137
2018-06-25,102.018
2018-06-26,102.113
2018-06-27,102.311
2018-06-28,102.484
2018-06-29,102.9
2018-06-30,102.907
2018-07-02,102.974
2018-07-03,102.777
2018-07-04,102.721
2018-07-05,102.793
2018-07-06,102.628
2018-07-09,102.521
2018-07-10,102.519
2018-07-11,102.767
2018-07-12,102.691
2018-07-13,102.859
2018-07-16,102.922
2018-07-17,102.935
2018-07-18,103.016
2018-07-19,103.231
2018-07-20,102.722
2018-07-23,102.705
2018-07-24,102.488
2018-07-25,102.53
2018-07-26,102.714
2018-07-27,102.831
2018-07-30,102.829
2018-07-31,103.139
2018-08-01,103.181
2018-08-02,103.147
2018-08-03,103.24
2018-08-06,103.26
2018-08-07,103.062
2018-08-08,102.889
2018-08-09,102.714
2018-08-10,102.663
2018-08-13,102.461
2018-08-14,102.682
2018-08-15,102.49
2018-08-16,102.287
2018-08-17,102.057
2018-08-20,102.136
2018-08-21,102.145
2018-08-22,102.314
2018-08-23,102.309
2018-08-24,102.227
2018-08-27,102.212
2018-08-28,102.296
2018-08-29,102.3
2018-08-30,102.489
2018-08-31,102.568
2018-09-03,102.399
2018-09-04,102.337
2018-09-05,102.341
2018-09-06,102.349
2018-09-07,102.206
2018-09-10,102.04
2018-09-11,101.899
2018-09-12,102.046
2018-09-13,102.078
2018-09-14,102.21
2018-09-17,102.252
2018-09-18,102.169
2018-09-19,101.98
2018-09-20,101.809
2018-09-21,102.001
2018-09-25,102.031
2018-09-26,102.145
2018-09-27,102.338
2018-09-28,102.413
2018-10-08,102.532
2018-10-09,102.545
2018-10-10,102.556
2018-10-11,102.824
2018-10-12,102.808
2018-10-15,102.838
2018-10-16,102.917
2018-10-17,102.891
2018-10-18,103.068
2018-10-19,102.952
2018-10-22,102.799
2018-10-23,102.946
2018-10-24,103.17
2018-10-25,103.183
2018-10-26,103.194
2018-10-29,103.431
2018-10-30,103.401
2018-10-31,103.471
2018-11-01,103.596
2018-11-02,103.268
2018-11-05,103.407
2018-11-06,103.571
2018-11-07,103.816
2018-11-08,103.824
2018-11-09,103.871
2018-11-12,103.82
2018-11-13,103.922
2018-11-14,104.346
2018-11-15,104.589
2018-11-16,104.918
2018-11-19,104.748
2018-11-20,104.696
2018-11-21,104.761
2018-11-22,104.607
2018-11-23,104.574
2018-11-26,104.407
2018-11-27,104.519
2018-11-28,104.609
2018-11-29,104.767
2018-11-30,104.731
2018-12-03,104.793
2018-12-04,105.234
2018-12-05,105.255
2018-12-06,105.418
2018-12-07,105.363
2018-12-10,105.591
2018-12-11,105.608
2018-12-12,105.576
2018-12-13,104.981
2018-12-14,104.967
2018-12-17,104.695
2018-12-18,104.777
2018-12-19,105.028
2018-12-20,105.391
2018-12-21,105.315
2018-12-24,105.139
2018-12-25,105.377
2018-12-26,105.535
2018-12-27,105.742
2018-12-28,105.91
2018-12-31,105.935
2019-01-02,106.251
2019-01-03,106.262
2019-01-04,106.017
2019-01-07,105.893
2019-01-08,106.204
2019-01-09,106.284
2019-01-10,106.237
2019-01-11,106.274
2019-01-14,106.17
2019-01-15,106.109
2019-01-16,106.552
2019-01-17,106.559
2019-01-18,106.445
2019-01-21,106.301
2019-01-22,106.298
2019-01-23,106.302
2019-01-24,106.183
2019-01-25,106.158
2019-01-28,106.111
2019-01-29,106.293
2019-01-30,106.326
2019-01-31,106.466
2019-02-01,106.466
2019-02-11,106.754
2019-02-12,106.82
2019-02-13,106.807
2019-02-14,106.687
2019-02-15,106.718
2019-02-18,106.444
2019-02-19,106.373
2019-02-20,106.44
2019-02-21,106.331
2019-02-22,106.3
2019-02-25,106.043
2019-02-26,105.871
2019-02-27,106.083
2019-02-28,106.1
2019-03-01,105.879
2019-03-04,105.875
2019-03-05,105.831
2019-03-06,105.934
2019-03-07,106.251
2019-03-08,106.385
2019-03-11,106.448
2019-03-12,106.372
2019-03-13,106.422
2019-03-14,106.392
2019-03-15,106.439
2019-03-18,106.496
2019-03-19,106.504
2019-03-20,106.448
2019-03-21,106.589
2019-03-22,106.734
2019-03-25,106.994
2019-03-26,107.172
2019-03-27,106.979
2019-03-28,107.182
2019-03-29,107.146
2019-04-01,106.59
2019-04-02,106.337
2019-04-03,105.836
2019-04-04,105.637
2019-04-08,105.788
2019-04-09,105.471
2019-04-10,105.441
2019-04-11,105.565
2019-04-12,105.135
2019-04-15,104.841
2019-04-16,104.692
2019-04-17,104.7
2019-04-18,104.983
2019-04-19,104.873
2019-04-22,104.604
2019-04-23,104.689
2019-04-24,104.424
2019-04-25,104.548
2019-04-26,104.674
2019-04-29,104.522
2019-04-30,104.851
2019-05-06,105.154
2019-05-07,105.161
2019-05-08,105.271
2019-05-09,105.524
2019-05-10,105.61
2019-05-13,105.888
2019-05-14,105.78
2019-05-15,105.864
2019-05-16,105.945
2019-05-17,105.967
2019-05-20,105.948
2019-05-21,105.749
2019-05-22,105.54
2019-05-23,105.613
2019-05-24,105.672
2019-05-27,105.421
2019-05-28,105.575
2019-05-29,105.821
2019-05-30,105.916
2019-05-31,105.938
2019-06-03,106.213
2019-06-04,106.428
2019-06-05,106.439
2019-06-06,106.458
2019-06-10,106.4
2019-06-11,106.128
2019-06-12,106.167
2019-06-13,106.283
2019-06-14,106.412
2019-06-17,106.479
2019-06-18,106.398
2019-06-19,106.326
2019-06-20,106.401
2019-06-21,106.446
2019-06-24,106.358
2019-06-25,106.436
2019-06-26,106.382
2019-06-27,106.32
2019-06-28,106.507
2019-06-30,106.523
2019-07-01,106.527
2019-07-02,106.974
2019-07-03,107.132
2019-07-04,107.128
2019-07-05,106.865
2019-07-08,106.859
2019-07-09,106.887
2019-07-10,106.929
2019-07-11,106.982
2019-07-12,107.043
2019-07-15,106.962
2019-07-16,107.001
2019-07-17,106.989
2019-07-18,107.109
2019-07-19,107.153
2019-07-22,107.193
2019-07-23,107.203
2019-07-24,107.043
2019-07-25,107.108
2019-07-26,107.097
2019-07-29,107.013
2019-07-30,107.073
2019-07-31,107.239
2019-08-01,107.299
2019-08-02,107.72
2019-08-05,108.013
2019-08-06,108.005
2019-08-07,108.088
2019-08-08,107.944
2019-08-09,108.138
2019-08-12,108.055
2019-08-13,108.264
2019-08-14,108.261
2019-08-15,108.264
2019-08-16,108.195
2019-08-19,108.241
2019-08-20,108.22
2019-08-21,108.083
2019-08-22,108.03
2019-08-23,107.992
2019-08-26,108.167
2019-08-27,108.143
2019-08-28,108.125
2019-08-29,108.262
2019-08-30,108.11
2019-09-02,108.046
2019-09-03,108.079
2019-09-04,108.173
2019-09-05,108.434
2019-09-06,108.441
2019-09-09,108.388
2019-09-10,108.258
2019-09-11,108.196
2019-09-12,107.935
2019-09-16,107.928
2019-09-17,107.838
2019-09-18,107.644
2019-09-19,107.772
2019-09-20,107.801
2019-09-23,107.836
2019-09-24,107.715
2019-09-25,107.738
2019-09-26,107.657
2019-09-27,107.509
2019-09-30,107.548
2019-10-08,107.843
2019-10-09,107.906
2019-10-10,107.772
2019-10-11,107.496
2019-10-14,107.466
2019-10-15,107.444
2019-10-16,107.458
2019-10-17,107.565
2019-10-18,107.369
2019-10-21,107.167
2019-10-22,107.163
2019-10-23,107.206
2019-10-24,107.19
2019-10-25,107.077
2019-10-28,106.736
2019-10-29,106.722
2019-10-30,106.61
2019-10-31,106.844
2019-11-01,106.947
2019-11-04,106.803
2019-11-05,107.148
2019-11-06,107.109
2019-11-07,107.082
2019-11-08,107.052
2019-11-11,107.259
2019-11-12,107.289
2019-11-13,107.375
2019-11-14,107.287
2019-11-15,107.39
2019-11-18,107.675
2019-11-19,107.873
2019-11-20,107.892
2019-11-21,107.905
2019-11-22,107.901
2019-11-25,107.744
2019-11-26,107.849
2019-11-27,107.834
2019-11-28,107.89
2019-11-29,107.901
2019-12-02,107.709
2019-12-03,107.837
2019-12-04,107.871
2019-12-05,107.845
2019-12-06,107.874
2019-12-09,107.859
2019-12-10,107.883
2019-12-11,107.954
2019-12-12,107.986
2019-12-13,107.908
2019-12-16,107.913
2019-12-17,107.745
2019-12-18,107.74
2019-12-19,107.795
2019-12-20,108.119
2019-12-23,108.181
2019-12-24,108.307
2019-12-25,108.327
2019-12-26,108.555
2019-12-27,108.59
2019-12-30,108.598
2019-12-31,108.569
2020-01-02,108.489
2020-01-03,108.442
2020-01-06,108.563
2020-01-07,108.473
2020-01-08,108.742
2020-01-09,108.794
2020-01-10,109.002
2020-01-13,109.01
2020-01-14,108.947
2020-01-15,108.955
2020-01-16,108.959
2020-01-17,109.035
2020-01-20,109.238
2020-01-21,109.544
2020-01-22,109.651
2020-01-23,109.872
2020-02-03,111.124
2020-02-04,111.048
2020-02-05,111.015
2020-02-06,111.107
2020-02-07,111.355
2020-02-10,111.465
2020-02-11,111.19
2020-02-12,111.141
2020-02-13,111.19
2020-02-14,110.922
2020-02-17,110.773
2020-02-18,110.853
2020-02-19,110.82
2020-02-20,110.743
2020-02-21,110.996
2020-02-24,111.235
2020-02-25,111.219
2020-02-26,111.305
2020-02-27,111.541
2020-02-28,111.875
2020-03-02,111.819
2020-03-03,111.781
2020-03-04,112.247
2020-03-05,112.233
2020-03-06,112.591
2020-03-09,113.3
2020-03-10,112.7
2020-03-11,112.654
2020-03-12,112.542
2020-03-13,112.215
2020-03-16,112.186
2020-03-17,111.923
2020-03-18,111.936
2020-03-19,111.829
2020-03-20,112.043
2020-03-23,112.436
2020-03-24,112.503
2020-03-25,112.538
2020-03-26,112.798
2020-03-27,112.673
2020-03-30,112.67
2020-03-31,112.884
2020-04-01,113.144
2020-04-02,112.944
2020-04-03,112.796
2020-04-07,113.545
2020-04-08,113.795
2020-04-09,113.513
2020-04-10,113.382
2020-04-13,113.299
2020-04-14,113.361
2020-04-15,113.518
2020-04-16,113.746
2020-04-17,113.526
2020-04-20,113.305
2020-04-21,113.422
2020-04-22,113.568
2020-04-23,114.109
2020-04-24,114.313
2020-04-27,114.088
2020-04-28,114.272
2020-04-29,114.521
2020-04-30,114.206
2020-05-06,113.887
2020-05-07,113.24
2020-05-08,113.282
2020-05-11,112.885
2020-05-12,112.919
2020-05-13,112.767
2020-05-14,112.788
2020-05-15,112.933
2020-05-18,112.642
2020-05-19,112.551
2020-05-20,112.777
2020-05-21,112.874
2020-05-22,113.459
2020-05-25,113.051
2020-05-26,112.594
2020-05-27,112.501
2020-05-28,112.672
2020-05-29,112.79
2020-06-01,112.532
2020-06-02,112.08
2020-06-03,111.888
2020-06-04,111.645
2020-06-05,111.488
2020-06-08,111.773
2020-06-09,111.756
2020-06-10,111.735
2020-06-11,112.073
2020-06-12,112.234
2020-06-15,112.108
2020-06-16,111.559
2020-06-17,111.29
2020-06-18,111.532
2020-06-19,111.44
2020-06-22,111.191
2020-06-23,111.125
2020-06-24,111.372
2020-06-29,111.482
2020-06-30,111.658
2020-07-01,111.581
2020-07-02,111.579
2020-07-03,111.3
2020-07-06,110.53
2020-07-07,110.346
2020-07-08,110.027
2020-07-09,109.737
2020-07-10,110.001
2020-07-13,109.967
2020-07-14,110.247
2020-07-15,110.69
2020-07-16,110.833
2020-07-17,110.775
2020-07-20,110.918
2020-07-21,111.15
2020-07-22,111.289
2020-07-23,111.225
2020-07-24,111.534
2020-07-27,111.445
2020-07-28,111.118
2020-07-29,110.894
2020-07-30,110.884
2020-07-31,110.716
2020-08-03,110.785
2020-08-04,110.829
2020-08-05,110.737
2020-08-06,110.614
2020-08-07,110.552
2020-08-10,110.751
2020-08-11,110.793
2020-08-12,110.736
2020-08-13,110.821
2020-08-14,110.933
2020-08-17,111.032
2020-08-18,110.802
2020-08-19,110.708
2020-08-20,110.601
2020-08-21,110.738
2020-08-24,110.646
2020-08-25,110.377
2020-08-26,110.318
2020-08-27,110.263
2020-08-28,110.184
2020-08-31,110.513
2020-09-01,110.424
2020-09-02,110.133
2020-09-03,110.162
2020-09-04,110.069
2020-09-07,109.909
2020-09-08,110.033
2020-09-09,110.255
2020-09-10,110.249
2020-09-11,109.938
2020-09-14,109.805
2020-09-15,110.11
2020-09-16,109.99
2020-09-17,109.969
2020-09-18,110.053
2020-09-21,110.268
2020-09-22,110.454
2020-09-23,110.364
2020-09-24,110.407
2020-09-25,110.179
2020-09-28,110.357
2020-09-29,110.224
2020-09-30,110.033
2020-10-09,109.741
2020-10-12,109.794
2020-10-13,109.779
2020-10-14,109.643
2020-10-15,109.62
2020-10-16,109.595
2020-10-19,109.783
2020-10-20,109.811
2020-10-21,109.946
2020-10-22,110.127
2020-10-23,109.942
2020-10-26,109.948
2020-10-27,110.166
2020-10-28,110.088
2020-10-29,110.085
2020-10-30,110.145
2020-11-02,110.192
2020-11-03,110.23
2020-11-04,110.315
2020-11-05,110.271
2020-11-06,110.107
2020-11-09,109.984
2020-11-10,110.009
2020-11-11,109.973
2020-11-12,109.82
2020-11-13,109.721
2020-11-16,109.777
2020-11-17,109.663
2020-11-18,109.427
2020-11-19,109.296
2020-11-20,109.383
2020-11-23,109.664
2020-11-24,109.594
2020-11-25,109.642
2020-11-26,109.592
2020-11-27,109.551
2020-11-30,109.88
2020-12-01,109.759
2020-12-02,109.639
2020-12-03,109.683
2020-12-04,109.78
2020-12-07,109.767
2020-12-08,109.91
2020-12-09,109.847
2020-12-10,109.912
2020-12-11,109.637
2020-12-14,109.657
2020-12-15,109.776
2020-12-16,109.786
2020-12-17,109.762
2020-12-18,109.71
2020-12-21,109.898
2020-12-22,110.195
2020-12-23,110.223
2020-12-24,110.101
2020-12-25,110.34
2020-12-28,110.494
2020-12-29,110.558
2020-12-30,110.825
2020-12-31,110.653
2021-01-04,110.516
2021-01-05,110.736
2021-01-06,110.787
2021-01-07,110.895
2021-01-08,110.752
2021-01-11,110.621
2021-01-12,110.719
2021-01-13,110.979
2021-01-14,111.111
2021-01-15,110.852
2021-01-18,110.725
2021-01-19,110.824
2021-01-20,110.879
2021-01-21,111.105
2021-01-22,111.189
2021-01-25,111.153
2021-01-26,110.907
2021-01-27,110.921
2021-01-28,110.662
2021-01-29,110.752
2021-02-01,110.828
2021-02-02,110.788
2021-02-03,110.556
2021-02-04,110.432
2021-02-05,110.463
2021-02-08,110.413
2021-02-09,110.58
2021-02-10,110.466
2021-02-18,110.204
2021-02-19,110.408
2021-02-22,110.328
2021-02-23,110.402
2021-02-24,110.407
2021-02-25,110.337
2021-02-26,110.249
2021-03-01,110.476
2021-03-02,110.527
2021-03-03,110.502
2021-03-04,110.484
2021-03-05,110.631
2021-03-08,110.743
2021-03-09,110.67
2021-03-10,110.766
2021-03-11,110.703
2021-03-12,110.677
2021-03-15,110.605
2021-03-16,110.688
2021-03-17,110.724
2021-03-18,110.71
2021-03-19,110.836
2021-03-22,110.905
2021-03-23,110.973
2021-03-24,111.119
2021-03-25,111.143
2021-03-26,111.072
2021-03-29,111.073
2021-03-30,111.048
2021-03-31,111.161
2021-04-01,111.113
2021-04-02,111.149
2021-04-06,111.134
2021-04-07,111.03
2021-04-08,111.015
2021-04-09,111.142
2021-04-12,111.268
2021-04-13,111.505
2021-04-14,111.525
2021-04-15,111.502
2021-04-16,111.577
2021-04-19,111.691
2021-04-20,111.72
2021-04-21,111.743
2021-04-22,111.691
2021-04-23,111.66
2021-04-26,111.448
2021-04-27,111.413
2021-04-28,111.503
2021-04-29,111.581
2021-04-30,111.789
2021-05-06,111.902
2021-05-07,111.878
2021-05-10,111.988
2021-05-11,112.058
2021-05-12,112.123
2021-05-13,112.118
2021-05-14,112.16
2021-05-17,112.11
2021-05-18,112.153
2021-05-19,112.342
2021-05-20,112.521
2021-05-21,112.658
2021-05-24,112.68
2021-05-25,112.673
2021-05-26,112.789
2021-05-27,112.69
2021-05-28,112.594
2021-05-31,112.716
2021-06-01,112.777
2021-06-02,112.628
2021-06-03,112.661
2021-06-04,112.426
2021-06-07,112.312
2021-06-08,112.317
2021-06-09,112.365
2021-06-10,112.428
2021-06-11,112.273
2021-06-15,112.321
2021-06-16,112.255
2021-06-17,112.21
2021-06-18,112.334
2021-06-21,112.574
2021-06-22,112.62
2021-06-23,112.7
2021-06-24,112.694
2021-06-25,112.702
2021-06-28,112.626
2021-06-29,112.675
2021-06-30,112.753
2021-07-01,112.691
2021-07-02,112.738
2021-07-05,112.796
2021-07-06,112.781
2021-07-07,112.957
2021-07-08,113.496
2021-07-09,113.341
2021-07-12,113.84
2021-07-13,113.961
2021-07-14,114.027
2021-07-15,113.825
2021-07-16,113.898
2021-07-19,113.926
2021-07-20,114.074
2021-07-21,114.197
2021-07-22,114.113
2021-07-23,114.254
2021-07-26,114.543
2021-07-27,114.306
2021-07-28,114.272
2021-07-29,114.515
2021-07-30,114.875
2021-08-02,115.052
2021-08-03,114.938
2021-08-04,114.919
2021-08-05,115.144
2021-08-06,115.069
2021-08-09,114.683
2021-08-10,114.651
2021-08-11,114.557
2021-08-12,114.769
2021-08-13,114.62
2021-08-16,114.557
2021-08-17,114.631
2021-08-18,114.899
2021-08-19,115.011
2021-08-20,114.95
2021-08-23,114.854
2021-08-24,114.949
2021-08-25,114.954
2021-08-26,114.715
2021-08-27,114.807
2021-08-30,114.961
2021-08-31,115.01
2021-09-01,115.263
2021-09-02,115.225
2021-09-03,115.202
2021-09-06,115.19
2021-09-07,114.981
2021-09-08,114.924
2021-09-09,114.903
2021-09-10,114.946
2021-09-13,114.771
2021-09-14,114.8
2021-09-15,114.694
2021-09-16,114.787
2021-09-17,114.869
2021-09-22,115.057
2021-09-23,115.161
2021-09-24,115.074
2021-09-27,115.018
2021-09-28,114.993
2021-09-29,115.088
2021-09-30,115.011
2021-10-08,114.82
2021-10-11,114.454
2021-10-12,114.429
2021-10-13,114.45
2021-10-14,114.458
2021-10-15,114.395
2021-10-18,113.893
2021-10-19,114.11
2021-10-20,114.191
2021-10-21,114.434
2021-10-22,114.319
2021-10-25,114.351
2021-10-26,114.44
2021-10-27,114.462
2021-10-28,114.572
2021-10-29,114.547
2021-11-01,114.784
2021-11-02,114.962
2021-11-03,114.897
2021-11-04,114.998
2021-11-05,115.289
2021-11-08,115.242
2021-11-09,115.283
2021-11-10,115.259
2021-11-11,115.091
2021-11-12,115.114
2021-11-15,115.245
2021-11-16,115.261
2021-11-17,115.221
2021-11-18,115.356
2021-11-19,115.195
2021-11-22,115.392
2021-11-23,115.356
2021-11-24,115.579
2021-11-25,115.607
2021-11-26,115.857
2021-11-29,115.817
2021-11-30,115.797
2021-12-01,115.667
2021-12-02,115.524
2021-12-03,115.424
2021-12-06,115.847
2021-12-07,115.634
2021-12-08,115.56
2021-12-09,115.592
2021-12-10,115.68
2021-12-13,115.608
2021-12-14,115.728
2021-12-15,115.725
2021-12-16,115.644
2021-12-17,115.691
2021-12-20,115.722
2021-12-21,115.725
2021-12-22,115.877
2021-12-23,116.034
2021-12-24,115.973
2021-12-27,116.105
2021-12-28,116.202
2021-12-29,116.313
2021-12-30,116.432
2021-12-31,116.393
2022-01-04,116.383
2022-01-05,116.349
2022-01-06,116.208
2022-01-07,116.238
2022-01-10,116.348
2022-01-11,116.483
2022-01-12,116.526
2022-01-13,116.568
2022-01-14,116.592
2022-01-17,116.668
2022-01-18,117.024
2022-01-19,117.212
2022-01-20,117.284
2022-01-21,117.451
2022-01-24,117.733
2022-01-25,117.621
2022-01-26,117.422
2022-01-27,117.257
2022-01-28,117.495
2022-02-07,117.452
2022-02-08,117.49
2022-02-09,117.411
2022-02-10,117.401
2022-02-11,116.935
2022-02-14,116.879
2022-02-15,116.929
2022-02-16,116.976
2022-02-17,117.052
2022-02-18,116.939
2022-02-21,116.635
2022-02-22,116.616
2022-02-23,116.782
2022-02-24,116.842
2022-02-25,116.966
2022-02-28,117.006
2022-03-01,116.798
2022-03-02,116.709
2022-03-03,116.536
2022-03-04,116.696
2022-03-07,116.703
2022-03-08,116.69
2022-03-09,116.577
2022-03-10,116.527
2022-03-11,116.967
2022-03-14,117.225
2022-03-15,116.805
2022-03-16,116.93
2022-03-17,116.958
2022-03-18,116.959
2022-03-21,116.884
2022-03-22,116.707
2022-03-23,116.742
2022-03-24,116.922
2022-03-25,116.922
2022-03-28,116.992
2022-03-29,117.016
2022-03-30,117.138
2022-03-31,117.026
2022-04-01,117.17
2022-04-06,117.308
2022-04-07,117.507
2022-04-08,117.445
2022-04-11,117.349
2022-04-12,117.338
2022-04-13,117.378
2022-04-14,117.407
2022-04-15,117.442
2022-04-18,117.114
2022-04-19,117.11
2022-04-20,117.117
2022-04-21,117.21
2022-04-22,117.163
2022-04-25,117.369
2022-04-26,117.321
2022-04-27,117.256
2022-04-28,117.181
2022-04-29,117.272
2022-05-05,117.369
2022-05-06,117.345
2022-05-09,117.445
2022-05-10,117.498
2022-05-11,117.44
2022-05-12,117.552
2022-05-13,117.45
2022-05-16,117.483
2022-05-17,117.554
2022-05-18,117.658
2022-05-19,117.673
2022-05-20,117.618
2022-05-23,117.769
2022-05-24,117.821
2022-05-25,117.925
2022-05-26,118.264
2022-05-27,118.274
2022-05-30,118.128
2022-05-31,117.983
2022-06-01,117.893
2022-06-02,117.882
2022-06-06,117.85
2022-06-07,117.966
2022-06-08,117.945
2022-06-09,118.005
2022-06-10,118.035
2022-06-13,117.982
2022-06-14,117.954
2022-06-15,117.863
2022-06-16,117.93
2022-06-17,117.918
2022-06-20,117.85
2022-06-21,117.884
2022-06-22,117.925
2022-06-23,117.897
2022-06-24,117.786
2022-06-27,117.548
2022-06-28,117.484
2022-06-29,117.558
2022-06-30,117.697
2022-07-01,117.703
2022-07-04,117.615
2022-07-05,117.667
2022-07-06,117.707
2022-07-07,117.759
2022-07-08,117.736
2022-07-11,117.864
2022-07-12,117.968
2022-07-13,118.032
2022-07-14,118.164
2022-07-15,118.196
2022-07-18,118.224
2022-07-19,118.235
2022-07-20,118.372
2022-07-21,118.441
2022-07-22,118.358
2022-07-25,118.444
2022-07-26,118.532
2022-07-27,118.56
2022-07-28,118.454
2022-07-29,118.713
2022-08-01,118.917
2022-08-02,118.943
2022-08-03,119.053
2022-08-04,119.089
2022-08-05,119.004
2022-08-08,118.971
2022-08-09,118.967
2022-08-10,118.981
2022-08-11,119.023
2022-08-12,119.012
2022-08-15,119.559
2022-08-16,119.723
2022-08-17,119.743
2022-08-18,119.862
2022-08-19,119.84
2022-08-22,119.844
2022-08-23,119.785
2022-08-24,119.805
2022-08-25,119.617
2022-08-26,119.622
2022-08-29,119.783
2022-08-30,119.832
2022-08-31,119.781
2022-09-01,119.903
2022-09-02,119.882
2022-09-05,119.983
2022-09-06,120.028
2022-09-07,119.993
2022-09-08,119.957
2022-09-09,119.856
2022-09-13,119.825
2022-09-14,119.723
2022-09-15,119.749
2022-09-16,119.694
2022-09-19,119.705
2022-09-20,119.818
2022-09-21,119.867
2022-09-22,119.856
2022-09-23,119.72
2022-09-26,119.491
2022-09-27,119.514
2022-09-28,119.282
2022-09-29,119.158
2022-09-30,119.061
2022-10-10,119.345
2022-10-11,119.341
2022-10-12,119.398
2022-10-13,119.455
2022-10-14,119.697
2022-10-17,119.722
2022-10-18,119.747
2022-10-19,119.746
2022-10-20,119.664
2022-10-21,119.611
2022-10-24,119.732
2022-10-25,119.634
2022-10-26,119.791
2022-10-27,119.922
2022-10-28,120.131
2022-10-31,120.262
2022-11-01,120.124
2022-11-02,120.004
2022-11-03,120.049
2022-11-04,119.898
2022-11-07,119.967
