date,nav
2013-05-16,2.555
2013-05-17,2.5943
2013-05-20,2.6125
2013-05-21,2.6178
2013-05-22,2.6213
2013-05-23,2.587
2013-05-24,2.6016
2013-05-27,2.6037
2013-05-28,2.6484
2013-05-29,2.6466
2013-05-30,2.6384
2013-05-31,2.6111
2013-06-03,2.6107
2013-06-04,2.5743
2013-06-05,2.5701
2013-06-06,2.5387
2013-06-07,2.4978
2013-06-13,2.4181
2013-06-14,2.4353
2013-06-17,2.4226
2013-06-18,2.4388
2013-06-19,2.4219
2013-06-20,2.3429
2013-06-21,2.3403
2013-06-24,2.1935
2013-06-25,2.1883
2013-06-26,2.1937
2013-06-27,2.1878
2013-06-28,2.2299
2013-06-30,2.2298
2013-07-01,2.2434
2013-07-02,2.2521
2013-07-03,2.2362
2013-07-04,2.2554
2013-07-05,2.2614
2013-07-08,2.1999
2013-07-09,2.1992
2013-07-10,2.2613
2013-07-11,2.3688
2013-07-12,2.317
2013-07-15,2.3489
2013-07-16,2.3596
2013-07-17,2.325
2013-07-18,2.2877
2013-07-19,2.2323
2013-07-22,2.2464
2013-07-23,2.3109
2013-07-24,2.2951
2013-07-25,2.2842
2013-07-26,2.2706
2013-07-29,2.2219
2013-07-30,2.2354
2013-07-31,2.2396
2013-08-01,2.2927
2013-08-02,2.2947
2013-08-05,2.3263
2013-08-06,2.3419
2013-08-07,2.3287
2013-08-08,2.3258
2013-08-09,2.3354
2013-08-12,2.4032
2013-08-13,2.4096
2013-08-14,2.3996
2013-08-15,2.3719
2013-08-16,2.3542
2013-08-19,2.3825
2013-08-20,2.3633
2013-08-21,2.3593
2013-08-22,2.355
2013-08-23,2.3379
2013-08-26,2.3871
2013-08-27,2.3924
2013-08-28,2.3795
2013-08-29,2.3693
2013-08-30,2.3645
2013-09-02,2.371
2013-09-03,2.4057
2013-09-04,2.4018
2013-09-05,2.3927
2013-09-06,2.4091
2013-09-09,2.4932
2013-09-10,2.53
2013-09-11,2.5379
2013-09-12,2.5629
2013-09-13,2.5436
2013-09-16,2.5327
2013-09-17,2.4819
2013-09-18,2.4872
2013-09-23,2.5277
2013-09-24,2.4986
2013-09-25,2.4836
2013-09-26,2.438
2013-09-27,2.4488
2013-09-30,2.4631
2013-10-08,2.4962
2013-10-09,2.5081
2013-10-10,2.4837
2013-10-11,2.5236
2013-10-14,2.5277
2013-10-15,2.5225
2013-10-16,2.4753
2013-10-17,2.4669
2013-10-18,2.4798
2013-10-21,2.5259
2013-10-22,2.5
2013-10-23,2.4721
2013-10-24,2.4537
2013-10-25,2.4212
2013-10-28,2.4186
2013-10-29,2.4247
2013-10-30,2.4608
2013-10-31,2.4261
2013-11-01,2.4374
2013-11-04,2.4328
2013-11-05,2.4362
2013-11-06,2.4054
2013-11-07,2.392
2013-11-08,2.3587
2013-11-11,2.3667
2013-11-12,2.3912
2013-11-13,2.3382
2013-11-14,2.3548
2013-11-15,2.4018
2013-11-18,2.4811
2013-11-19,2.464
2013-11-20,2.4769
2013-11-21,2.4618
2013-11-22,2.4494
2013-11-25,2.4397
2013-11-26,2.4384
2013-11-27,2.4658
2013-11-28,2.4915
2013-11-29,2.4908
2013-12-02,2.4698
2013-12-03,2.4943
2013-12-04,2.5273
2013-12-05,2.52
2013-12-06,2.5038
2013-12-09,2.5023
2013-12-10,2.505
2013-12-11,2.4638
2013-12-12,2.4606
2013-12-13,2.4581
2013-12-16,2.418
2013-12-17,2.4061
2013-12-18,2.4069
2013-12-19,2.3816
2013-12-20,2.326
2013-12-23,2.3325
2013-12-24,2.3361
2013-12-25,2.3533
2013-12-26,2.3126
2013-12-27,2.3516
2013-12-30,2.3474
2013-12-31,2.3786
2014-01-02,2.3703
2014-01-03,2.3383
2014-01-06,2.2847
2014-01-07,2.284
2014-01-08,2.288
2014-01-09,2.2678
2014-01-10,2.2498
2014-01-13,2.2382
2014-01-14,2.2578
2014-01-15,2.2538
2014-01-16,2.2568
2014-01-17,2.2228
2014-01-20,2.2099
2014-01-21,2.1836
2014-01-22,2.2398
2014-01-23,2.2279
2014-01-24,2.2415
2014-01-27,2.2119
2014-01-28,2.2156
2014-01-29,2.2235
2014-01-30,2.1984
2014-02-07,2.2081
2014-02-10,2.263
2014-02-11,2.2808
2014-02-12,2.2865
2014-02-13,2.2748
2014-02-14,2.2907
2014-02-17,2.3067
2014-02-18,2.2777
2014-02-19,2.3038
2014-02-20,2.2827
2014-02-21,2.2598
2014-02-24,2.2102
2014-02-25,2.1537
2014-02-26,2.159
2014-02-27,2.1497
2014-02-28,2.174
2014-03-03,2.1855
2014-03-04,2.1792
2014-03-05,2.159
2014-03-06,2.1685
2014-03-07,2.1632
2014-03-10,2.0928
2014-03-11,2.1036
2014-03-12,2.1091
2014-03-13,2.1353
2014-03-14,2.1178
2014-03-17,2.1378
2014-03-18,2.133
2014-03-19,2.1157
2014-03-20,2.0819
2014-03-21,2.1533
2014-03-24,2.1706
2014-03-25,2.1685
2014-03-26,2.165
2014-03-27,2.1498
2014-03-28,2.146
2014-03-31,2.1403
2014-04-01,2.157
2014-04-02,2.1746
2014-04-03,2.1589
2014-04-04,2.179
2014-04-08,2.2305
2014-04-09,2.2319
2014-04-10,2.2665
2014-04-11,2.2636
2014-04-14,2.2615
2014-04-15,2.2227
2014-04-16,2.2257
2014-04-17,2.2179
2014-04-18,2.2175
2014-04-21,2.1804
2014-04-22,2.1899
2014-04-23,2.1878
2014-04-24,2.1841
2014-04-25,2.1615
2014-04-28,2.1286
2014-04-29,2.1517
2014-04-30,2.1524
2014-05-05,2.1501
2014-05-06,2.151
2014-05-07,2.1311
2014-05-08,2.1313
2014-05-09,2.1295
2014-05-12,2.1754
2014-05-13,2.1703
2014-05-14,2.1681
2014-05-15,2.1401
2014-05-16,2.1423
2014-05-19,2.1118
2014-05-20,2.1124
2014-05-21,2.1326
2014-05-22,2.1282
2014-05-23,2.1463
2014-05-26,2.1542
2014-05-27,2.1457
2014-05-28,2.1679
2014-05-29,2.1539
2014-05-30,2.1553
2014-06-03,2.1491
2014-06-04,2.1277
2014-06-05,2.1504
2014-06-06,2.1364
2014-06-09,2.1356
2014-06-10,2.1625
2014-06-11,2.162
2014-06-12,2.1552
2014-06-13,2.1786
2014-06-16,2.1946
2014-06-17,2.1744
2014-06-18,2.1661
2014-06-19,2.1334
2014-06-20,2.1453
2014-06-23,2.1437
2014-06-24,2.1576
2014-06-25,2.148
2014-06-26,2.1643
2014-06-27,2.167
2014-06-30,2.1821
2014-07-01,2.1822
2014-07-02,2.1889
2014-07-03,2.2002
2014-07-04,2.1993
2014-07-07,2.1971
2014-07-08,2.2012
2014-07-09,2.1701
2014-07-10,2.1666
2014-07-11,2.1786
2014-07-14,2.2038
2014-07-15,2.2073
2014-07-16,2.2039
2014-07-17,2.1922
2014-07-18,2.2029
2014-07-21,2.2051
2014-07-22,2.2319
2014-07-23,2.2372
2014-07-24,2.2768
2014-07-25,2.3012
2014-07-28,2.365
2014-07-29,2.3728
2014-07-30,2.3647
2014-07-31,2.3933
2014-08-01,2.3723
2014-08-04,2.4186
2014-08-05,2.4122
2014-08-06,2.4059
2014-08-07,2.3698
2014-08-08,2.3742
2014-08-11,2.4085
2014-08-12,2.4001
2014-08-13,2.402
2014-08-14,2.3789
2014-08-15,2.4042
2014-08-18,2.418
2014-08-19,2.4183
2014-08-20,2.4096
2014-08-21,2.3975
2014-08-22,2.4085
2014-08-25,2.3857
2014-08-26,2.3666
2014-08-27,2.3703
2014-08-28,2.3538
2014-08-29,2.3813
2014-09-01,2.3984
2014-09-02,2.4297
2014-09-03,2.4522
2014-09-04,2.4697
2014-09-05,2.4929
2014-09-09,2.4884
2014-09-10,2.4756
2014-09-11,2.4665
2014-09-12,2.4821
2014-09-15,2.4809
2014-09-16,2.4319
2014-09-17,2.4445
2014-09-18,2.4519
2014-09-19,2.4686
2014-09-22,2.4216
2014-09-23,2.4423
2014-09-24,2.4851
2014-09-25,2.4797
2014-09-26,2.48
2014-09-29,2.4903
2014-09-30,2.4931
2014-10-08,2.5204
2014-10-09,2.5237
2014-10-10,2.508
2014-10-13,2.4958
2014-10-14,2.4869
2014-10-15,2.504
2014-10-16,2.4845
2014-10-17,2.4818
2014-10-20,2.4949
2014-10-21,2.4731
2014-10-22,2.4583
2014-10-23,2.4354
2014-10-24,2.4299
2014-10-27,2.4079
2014-10-28,2.456
2014-10-29,2.4907
2014-10-30,2.5078
2014-10-31,2.5467
2014-11-03,2.5508
2014-11-04,2.5512
2014-11-05,2.5412
2014-11-06,2.5437
2014-11-07,2.5395
2014-11-10,2.6026
2014-11-11,2.5954
2014-11-12,2.6311
2014-11-13,2.6161
2014-11-14,2.6174
2014-11-17,2.603
2014-11-18,2.577
2014-11-19,2.5727
2014-11-20,2.5726
2014-11-21,2.6201
2014-11-24,2.6865
2014-11-25,2.7227
2014-11-26,2.7589
2014-11-27,2.7892
2014-11-28,2.8414
2014-12-01,2.8504
2014-12-02,2.9538
2014-12-03,2.9977
2014-12-04,3.1337
2014-12-05,3.1522
2014-12-08,3.2795
2014-12-09,3.1336
2014-12-10,3.2512
2014-12-11,3.2158
2014-12-12,3.2274
2014-12-15,3.2492
2014-12-16,3.3345
2014-12-17,3.3932
2014-12-18,3.3811
2014-12-19,3.4197
2014-12-22,3.4316
2014-12-23,3.3591
2014-12-24,3.2636
2014-12-25,3.37
2014-12-26,3.4801
2014-12-29,3.4907
2014-12-30,3.4933
2014-12-31,3.5693
2015-01-05,3.6782
2015-01-06,3.6757
2015-01-07,3.6741
2015-01-08,3.5884
2015-01-09,3.5749
2015-01-12,3.5417
2015-01-13,3.5418
2015-01-14,3.5292
2015-01-15,3.6299
2015-01-16,3.6601
2015-01-19,3.3787
2015-01-20,3.3857
2015-01-21,3.5369
2015-01-22,3.5556
2015-01-23,3.5602
2015-01-26,3.5944
2015-01-27,3.5616
2015-01-28,3.5123
2015-01-29,3.469
2015-01-30,3.424
2015-02-02,3.3457
2015-02-03,3.428
2015-02-04,3.3918
2015-02-05,3.3569
2015-02-06,3.3028
2015-02-09,3.3359
2015-02-10,3.3965
2015-02-11,3.4237
2015-02-12,3.4324
2015-02-13,3.459
2015-02-16,3.4891
2015-02-17,3.5119
2015-02-25,3.4683
2015-02-26,3.5551
2015-02-27,3.5614
2015-03-02,3.5895
2015-03-03,3.4967
2015-03-04,3.5193
2015-03-05,3.4849
2015-03-06,3.467
2015-03-09,3.5261
2015-03-10,3.5087
2015-03-11,3.5122
2015-03-12,3.5793
2015-03-13,3.604
2015-03-16,3.6909
2015-03-17,3.7411
2015-03-18,3.8277
2015-03-19,3.8217
2015-03-20,3.8727
2015-03-23,3.9509
2015-03-24,3.9527
2015-03-25,3.9213
2015-03-26,3.9307
2015-03-27,3.9517
2015-03-30,4.0656
2015-03-31,4.0277
2015-04-01,4.0997
2015-04-02,4.1012
2015-04-03,4.1469
2015-04-07,4.2347
2015-04-08,4.2709
2015-04-09,4.2399
2015-04-10,4.3205
2015-04-13,4.3969
2015-04-14,4.415
2015-04-15,4.3605
2015-04-16,4.4912
2015-04-17,4.5728
2015-04-20,4.5
2015-04-21,4.5958
2015-04-22,4.7144
2015-04-23,4.7163
2015-04-24,4.6801
2015-04-27,4.7839
2015-04-28,4.7215
2015-04-29,4.7519
2015-04-30,4.7309
2015-05-04,4.7671
2015-05-05,4.5773
2015-05-06,4.5348
2015-05-07,4.4524
2015-05-08,4.5399
2015-05-11,4.6689
2015-05-12,4.7237
2015-05-13,4.6958
2015-05-14,4.6793
2015-05-15,4.5984
2015-05-18,4.554
2015-05-19,4.7077
2015-05-20,4.7353
2015-05-21,4.8182
2015-05-22,4.9274
2015-05-25,5.0723
2015-05-26,5.1697
2015-05-27,5.1539
2015-05-28,4.8104
2015-05-29,4.8155
2015-06-01,5.0472
2015-06-02,5.1304
2015-06-03,5.1174
2015-06-04,5.1536
2015-06-05,5.2036
2015-06-08,5.3221
2015-06-09,5.2861
2015-06-10,5.2757
2015-06-11,5.2712
2015-06-12,5.2968
2015-06-15,5.1895
2015-06-16,5.041
2015-06-17,5.1135
2015-06-18,4.911
2015-06-19,4.6294
2015-06-23,4.7801
2015-06-24,4.8726
2015-06-25,4.7026
2015-06-26,4.342
2015-06-29,4.1992
2015-06-30,4.4784
2015-07-01,4.2614
2015-07-02,4.1177
2015-07-03,3.9067
2015-07-06,4.0198
2015-07-07,3.952
2015-07-08,3.6878
2015-07-09,3.9241
2015-07-10,4.1351
2015-07-13,4.2397
2015-07-14,4.1406
2015-07-15,3.9966
2015-07-16,4.0279
2015-07-17,4.1857
2015-07-20,4.1957
2015-07-21,4.2032
2015-07-22,4.1961
2015-07-23,4.2899
2015-07-24,4.2159
2015-07-27,3.8588
2015-07-28,3.8514
2015-07-29,3.9714
2015-07-30,3.8561
2015-07-31,3.8579
2015-08-03,3.8696
2015-08-04,3.9889
2015-08-05,3.9073
2015-08-06,3.8723
2015-08-07,3.9479
2015-08-10,4.1254
2015-08-11,4.1071
2015-08-12,4.0563
2015-08-13,4.1148
2015-08-14,4.113
2015-08-17,4.1163
2015-08-18,3.8646
2015-08-19,3.9254
2015-08-20,3.8004
2015-08-21,3.6283
2015-08-24,3.3135
2015-08-25,3.0809
2015-08-26,3.0637
2015-08-27,3.2446
2015-08-28,3.3821
2015-08-31,3.4079
2015-09-01,3.4035
2015-09-02,3.408
2015-09-07,3.2924
2015-09-08,3.3761
2015-09-09,3.4422
2015-09-10,3.3995
2015-09-11,3.3885
2015-09-14,3.3212
2015-09-15,3.1921
2015-09-16,3.3506
2015-09-17,3.2785
2015-09-18,3.2942
2015-09-21,3.3527
2015-09-22,3.3843
2015-09-23,3.3095
2015-09-24,3.3318
2015-09-25,3.2786
2015-09-28,3.2896
2015-09-29,3.2253
2015-09-30,3.2499
2015-10-08,3.3437
2015-10-09,3.3877
2015-10-12,3.4965
2015-10-13,3.4938
2015-10-14,3.455
2015-10-15,3.5362
2015-10-16,3.5838
2015-10-19,3.584
2015-10-20,3.6283
2015-10-21,3.5233
2015-10-22,3.575
2015-10-23,3.6224
2015-10-26,3.6404
2015-10-27,3.6444
2015-10-28,3.5757
2015-10-29,3.5842
2015-10-30,3.5853
2015-11-02,3.5266
2015-11-03,3.5161
2015-11-04,3.6805
2015-11-05,3.7576
2015-11-06,3.8455
2015-11-09,3.8924
2015-11-10,3.8853
2015-11-11,3.8858
2015-11-12,3.8474
2015-11-13,3.7983
2015-11-16,3.8183
2015-11-17,3.8123
2015-11-18,3.7694
2015-11-19,3.8291
2015-11-20,3.8284
2015-11-23,3.807
2015-11-24,3.8076
2015-11-25,3.8354
2015-11-26,3.813
2015-11-27,3.6101
2015-11-30,3.6199
2015-12-01,3.6446
2015-12-02,3.7746
2015-12-03,3.8023
2015-12-04,3.7304
2015-12-07,3.74
2015-12-08,3.675
2015-12-09,3.6881
2015-12-10,3.6759
2015-12-11,3.6603
2015-12-14,3.764
2015-12-15,3.7467
2015-12-16,3.7378
2015-12-17,3.8084
2015-12-18,3.8206
2015-12-21,3.919
2015-12-22,3.9293
2015-12-23,3.9191
2015-12-24,3.8822
2015-12-25,3.891
2015-12-28,3.7799
2015-12-29,3.8138
2015-12-30,3.8176
2015-12-31,3.7831
2016-01-04,3.5191
2016-01-05,3.5289
2016-01-06,3.5903
2016-01-07,3.3425
2016-01-08,3.4101
2016-01-11,3.2391
2016-01-12,3.2622
2016-01-13,3.2018
2016-01-14,3.2681
2016-01-15,3.1642
2016-01-18,3.1764
2016-01-19,3.2697
2016-01-20,3.1697
2016-01-21,3.0763
2016-01-22,3.1085
2016-01-25,3.1238
2016-01-26,2.9351
2016-01-27,2.9248
2016-01-28,2.8482
2016-01-29,2.9406
2016-02-01,2.8957
2016-02-02,2.9562
2016-02-03,2.9435
2016-02-04,2.9796
2016-02-05,2.9585
2016-02-15,2.9409
2016-02-16,3.0313
2016-02-17,3.0575
2016-02-18,3.0477
2016-02-19,3.0456
2016-02-22,3.1131
2016-02-23,3.0835
2016-02-24,3.1038
2016-02-25,2.9127
2016-02-26,2.9428
2016-02-29,2.8719
2016-03-01,2.9251
2016-03-02,3.0458
2016-03-03,3.0528
2016-03-04,3.0882
2016-03-07,3.099
2016-03-08,3.1018
2016-03-09,3.0661
2016-03-10,3.0072
2016-03-11,3.0123
2016-03-14,3.0596
2016-03-15,3.0687
2016-03-16,3.0839
2016-03-17,3.1181
2016-03-18,3.1658
2016-03-21,3.2433
2016-03-22,3.2195
2016-03-23,3.2299
2016-03-24,3.1758
2016-03-25,3.1916
2016-03-28,3.1634
2016-03-29,3.129
2016-03-30,3.2098
2016-03-31,3.2114
2016-04-01,3.2152
2016-04-05,3.2576
2016-04-06,3.2507
2016-04-07,3.2024
2016-04-08,3.1786
2016-04-11,3.2227
2016-04-12,3.2112
2016-04-13,3.254
2016-04-14,3.2684
2016-04-15,3.2646
2016-04-18,3.2208
2016-04-19,3.2306
2016-04-20,3.1732
2016-04-21,3.1528
2016-04-22,3.1674
2016-04-25,3.1543
2016-04-26,3.1715
2016-04-27,3.1585
2016-04-28,3.1536
2016-04-29,3.1505
2016-05-03,3.2071
2016-05-04,3.203
2016-05-05,3.2075
2016-05-06,3.1262
2016-05-09,3.0615
2016-05-10,3.065
2016-05-11,3.0787
2016-05-12,3.0858
2016-05-13,3.0706
2016-05-16,3.0909
2016-05-17,3.0826
2016-05-18,3.065
2016-05-19,3.0599
2016-05-20,3.0755
2016-05-23,3.0852
2016-05-24,3.0616
2016-05-25,3.0574
2016-05-26,3.0627
2016-05-27,3.0611
2016-05-30,3.0655
2016-05-31,3.1688
2016-06-01,3.1596
2016-06-02,3.1663
2016-06-03,3.1892
2016-06-06,3.1816
2016-06-07,3.1804
2016-06-08,3.1699
2016-06-13,3.0729
2016-06-14,3.0827
2016-06-15,3.1234
2016-06-16,3.1044
2016-06-17,3.1219
2016-06-20,3.1244
2016-06-21,3.1179
2016-06-22,3.1456
2016-06-23,3.1317
2016-06-24,3.0962
2016-06-27,3.1395
2016-06-28,3.1562
2016-06-29,3.1712
2016-06-30,3.1748
2016-07-01,3.1766
2016-07-04,3.2274
2016-07-05,3.2324
2016-07-06,3.243
2016-07-07,3.2423
2016-07-08,3.23
2016-07-11,3.242
2016-07-12,3.3118
2016-07-13,3.3279
2016-07-14,3.3219
2016-07-15,3.3236
2016-07-18,3.3093
2016-07-19,3.2969
2016-07-20,3.2864
2016-07-21,3.3014
2016-07-22,3.2743
2016-07-25,3.2807
2016-07-26,3.3198
2016-07-27,3.269
2016-07-28,3.2719
2016-07-29,3.2569
2016-08-01,3.2295
2016-08-02,3.2416
2016-08-03,3.246
2016-08-04,3.2535
2016-08-05,3.2585
2016-08-08,3.2873
2016-08-09,3.3101
2016-08-10,3.2965
2016-08-11,3.2878
2016-08-12,3.3495
2016-08-15,3.4484
2016-08-16,3.433
2016-08-17,3.4278
2016-08-18,3.4193
2016-08-19,3.4213
2016-08-22,3.3929
2016-08-23,3.3982
2016-08-24,3.387
2016-08-25,3.366
2016-08-26,3.3643
2016-08-29,3.3647
2016-08-30,3.369
2016-08-31,3.3848
2016-09-01,3.3585
2016-09-02,3.3721
2016-09-05,3.3795
2016-09-06,3.4032
2016-09-07,3.4012
2016-09-08,3.3996
2016-09-09,3.3779
2016-09-12,3.3221
2016-09-13,3.3198
2016-09-14,3.298
2016-09-19,3.3228
2016-09-20,3.3168
2016-09-21,3.3264
2016-09-22,3.3509
2016-09-23,3.3349
2016-09-26,3.2802
2016-09-27,3.301
2016-09-28,3.2912
2016-09-29,3.3048
2016-09-30,3.3142
2016-10-10,3.3544
2016-10-11,3.367
2016-10-12,3.3606
2016-10-13,3.3632
2016-10-14,3.3661
2016-10-17,3.3375
2016-10-18,3.3813
2016-10-19,3.3761
2016-10-20,3.3786
2016-10-21,3.388
2016-10-24,3.428
2016-10-25,3.4281
2016-10-26,3.415
2016-10-27,3.4057
2016-10-28,3.4001
2016-10-31,3.396
2016-11-01,3.419
2016-11-02,3.393
2016-11-03,3.425
2016-11-04,3.4139
2016-11-07,3.4161
2016-11-08,3.4309
2016-11-09,3.4127
2016-11-10,3.4505
2016-11-11,3.4771
2016-11-14,3.49
2016-11-15,3.4896
2016-11-16,3.4892
2016-11-17,3.4963
2016-11-18,3.477
2016-11-21,3.5007
2016-11-22,3.5283
2016-11-23,3.5357
2016-11-24,3.5499
2016-11-25,3.5829
2016-11-28,3.597
2016-11-29,3.6262
2016-11-30,3.5998
2016-12-01,3.6276
2016-12-02,3.5905
2016-12-05,3.5294
2016-12-06,3.5192
2016-12-07,3.536
2016-12-08,3.5304
2016-12-09,3.5538
2016-12-12,3.4675
2016-12-13,3.463
2016-12-14,3.4363
2016-12-15,3.3973
2016-12-16,3.4024
2016-12-19,3.3849
2016-12-20,3.3644
2016-12-21,3.3942
2016-12-22,3.3914
2016-12-23,3.3629
2016-12-26,3.3779
2016-12-27,3.3717
2016-12-28,3.3569
2016-12-29,3.3527
2016-12-30,3.3655
2016-12-31,3.3654
2017-01-03,3.3979
2017-01-04,3.4243
2017-01-05,3.4237
2017-01-06,3.4032
2017-01-09,3.4195
2017-01-10,3.4138
2017-01-11,3.3897
2017-01-12,3.3725
2017-01-13,3.3748
2017-01-16,3.374
2017-01-17,3.3809
2017-01-18,3.3941
2017-01-19,3.3839
2017-01-20,3.4097
2017-01-23,3.3637
2017-01-24,3.364
2017-01-25,3.3754
2017-01-26,3.3875
2017-02-03,3.3637
2017-02-06,3.3721
2017-02-07,3.3646
2017-02-08,3.3821
2017-02-09,3.395
2017-02-10,3.412
2017-02-13,3.4347
2017-02-14,3.4339
2017-02-15,3.4199
2017-02-16,3.439
2017-02-17,3.4195
2017-02-20,3.4692
2017-02-21,3.4805
2017-02-22,3.4873
2017-02-23,3.4708
2017-02-24,3.4714
2017-02-27,3.4438
2017-02-28,3.4502
2017-03-01,3.4558
2017-03-02,3.4326
2017-03-03,3.4254
2017-03-06,3.444
2017-03-07,3.4516
2017-03-08,3.4463
2017-03-09,3.4247
2017-03-10,3.4256
2017-03-13,3.4555
2017-03-14,3.454
2017-03-15,3.4609
2017-03-16,3.4787
2017-03-17,3.4431
2017-03-20,3.4468
2017-03-21,3.4635
2017-03-22,3.4474
2017-03-23,3.4592
2017-03-24,3.4867
2017-03-27,3.475
2017-03-28,3.4668
2017-03-29,3.4628
2017-03-30,3.4345
2017-03-31,3.4548
2017-04-05,3.5026
2017-04-06,3.5128
2017-04-07,3.5164
2017-04-10,3.5039
2017-04-11,3.5161
2017-04-12,3.508
2017-04-13,3.5131
2017-04-14,3.4851
2017-04-17,3.4783
2017-04-18,3.4612
2017-04-19,3.4445
2017-04-20,3.4601
2017-04-21,3.4651
2017-04-24,3.4296
2017-04-25,3.4395
2017-04-26,3.4437
2017-04-27,3.4454
2017-04-28,3.4384
2017-05-02,3.4249
2017-05-03,3.4116
2017-05-04,3.4027
2017-05-05,3.3809
2017-05-08,3.3568
2017-05-09,3.352
2017-05-10,3.3391
2017-05-11,3.3584
2017-05-12,3.388
2017-05-15,3.4021
2017-05-16,3.4319
2017-05-17,3.4132
2017-05-18,3.4018
2017-05-19,3.4077
2017-05-22,3.4152
2017-05-23,3.4283
2017-05-24,3.4283
2017-05-25,3.4906
2017-05-26,3.4857
2017-05-31,3.4979
2017-06-01,3.5029
2017-06-02,3.4918
2017-06-05,3.4749
2017-06-06,3.4993
2017-06-07,3.5409
2017-06-08,3.5683
2017-06-09,3.5851
2017-06-12,3.5835
2017-06-13,3.5919
2017-06-14,3.5522
2017-06-15,3.5461
2017-06-16,3.5406
2017-06-19,3.5759
2017-06-20,3.5688
2017-06-21,3.6105
2017-06-22,3.6134
2017-06-23,3.6459
2017-06-26,3.691
2017-06-27,3.6976
2017-06-28,3.6691
2017-06-29,3.6931
2017-06-30,3.6919
2017-07-03,3.6757
2017-07-04,3.6454
2017-07-05,3.689
2017-07-06,3.6912
2017-07-07,3.6909
2017-07-10,3.6911
2017-07-11,3.7124
2017-07-12,3.7017
2017-07-13,3.7327
2017-07-14,3.7527
2017-07-17,3.7132
2017-07-18,3.7181
2017-07-19,3.7817
2017-07-20,3.8
2017-07-21,3.7817
2017-07-24,3.797
2017-07-25,3.7732
2017-07-26,3.7592
2017-07-27,3.7665
2017-07-28,3.7764
2017-07-31,3.7924
2017-08-01,3.8251
2017-08-02,3.8167
2017-08-03,3.7838
2017-08-04,3.7638
2017-08-07,3.7829
2017-08-08,3.7892
2017-08-09,3.7882
2017-08-10,3.773
2017-08-11,3.7047
2017-08-14,3.7522
2017-08-15,3.7635
2017-08-16,3.7587
2017-08-17,3.7786
2017-08-18,3.7832
2017-08-21,3.7993
2017-08-22,3.8106
2017-08-23,3.8143
2017-08-24,3.793
2017-08-25,3.8548
2017-08-28,3.9018
2017-08-29,3.8955
2017-08-30,3.8952
2017-08-31,3.8831
2017-09-01,3.8915
2017-09-04,3.9084
2017-09-05,3.9198
2017-09-06,3.9122
2017-09-07,3.8925
2017-09-08,3.8886
2017-09-11,3.888
2017-09-12,3.9003
2017-09-13,3.9048
2017-09-14,3.8918
2017-09-15,3.8931
2017-09-18,3.9046
2017-09-19,3.8932
2017-09-20,3.9038
2017-09-21,3.899
2017-09-22,3.8988
2017-09-25,3.8784
2017-09-26,3.8822
2017-09-27,3.8824
2017-09-28,3.8837
2017-09-29,3.8976
2017-10-09,3.9429
2017-10-10,3.9506
2017-10-11,3.9635
2017-10-12,3.9739
2017-10-13,3.9819
2017-10-16,3.9741
2017-10-17,3.9738
2017-10-18,4.0051
2017-10-19,3.9921
2017-10-20,3.9878
2017-10-23,3.9917
2017-10-24,4.0205
2017-10-25,4.0382
2017-10-26,4.0549
2017-10-27,4.0835
2017-10-30,4.0709
2017-10-31,4.0679
2017-11-01,4.0576
2017-11-02,4.0581
2017-11-03,4.0536
2017-11-06,4.0818
2017-11-07,4.1152
2017-11-08,4.109
2017-11-09,4.137
2017-11-10,4.1734
2017-11-13,4.1895
2017-11-14,4.1605
2017-11-15,4.1346
2017-11-16,4.1664
2017-11-17,4.1823
2017-11-20,4.2053
2017-11-21,4.2799
2017-11-22,4.2896
2017-11-23,4.163
2017-11-24,4.1648
2017-11-27,4.1099
2017-11-28,4.1157
2017-11-29,4.1142
2017-11-30,4.0665
2017-12-01,4.059
2017-12-04,4.08
2017-12-05,4.1015
2017-12-06,4.0763
2017-12-07,4.0302
2017-12-08,4.0629
2017-12-11,4.1181
2017-12-12,4.0641
2017-12-13,4.0984
2017-12-14,4.074
2017-12-15,4.0281
2017-12-18,4.0324
2017-12-19,4.0828
2017-12-20,4.0782
2017-12-21,4.1154
2017-12-22,4.102
2017-12-25,4.0888
2017-12-26,4.101
2017-12-27,4.0376
2017-12-28,4.0657
2017-12-29,4.0776
2017-12-31,4.0774
2018-01-02,4.1346
2018-01-03,4.1588
2018-01-04,4.1765
2018-01-05,4.1865
2018-01-08,4.208
2018-01-09,4.2377
2018-01-10,4.2564
2018-01-11,4.2542
2018-01-12,4.2737
2018-01-15,4.2741
2018-01-16,4.3077
2018-01-17,4.297
2018-01-18,4.3206
2018-01-19,4.3345
2018-01-22,4.386
2018-01-23,4.3858
2018-01-24,4.3929
2018-01-25,4.3681
2018-01-26,4.3851
2018-01-29,4.3053
2018-01-30,4.2593
2018-01-31,4.2792
2018-02-01,4.2496
2018-02-02,4.2745
2018-02-05,4.2771
2018-02-06,4.152
2018-02-07,4.0533
2018-02-08,4.0157
2018-02-09,3.8441
2018-02-12,3.8935
2018-02-13,3.9392
2018-02-14,3.9705
2018-02-22,4.0559
2018-02-23,4.0743
2018-02-26,4.1215
2018-02-27,4.0621
2018-02-28,4.0267
2018-03-01,4.0525
2018-03-02,4.0199
2018-03-05,4.0212
2018-03-06,4.0694
2018-03-07,4.0394
