date,nav
2012-05-02,0.6973
2012-05-03,0.7031
2012-05-04,0.7171
2012-05-07,0.7371
2012-05-08,0.7359
2012-05-09,0.7236
2012-05-10,0.7317
2012-05-11,0.7258
2012-05-14,0.7245
2012-05-15,0.7248
2012-05-16,0.7148
2012-05-17,0.7213
2012-05-18,0.7114
2012-05-21,0.71
2012-05-22,0.72
2012-05-23,0.7185
2012-05-24,0.718
2012-05-25,0.7082
2012-05-28,0.7121
2012-05-29,0.7263
2012-05-30,0.7333
2012-05-31,0.7408
2012-06-01,0.7407
2012-06-04,0.7236
2012-06-05,0.7225
2012-06-06,0.7217
2012-06-07,0.7179
2012-06-08,0.7204
2012-06-11,0.7411
2012-06-12,0.7419
2012-06-13,0.7531
2012-06-14,0.7475
2012-06-15,0.7488
2012-06-18,0.7595
2012-06-19,0.7542
2012-06-20,0.7552
2012-06-21,0.746
2012-06-25,0.7276
2012-06-26,0.7229
2012-06-27,0.7258
2012-06-28,0.718
2012-06-29,0.7332
2012-06-30,0.7331
2012-07-02,0.747
2012-07-03,0.7497
2012-07-04,0.7454
2012-07-05,0.7302
2012-07-06,0.7431
2012-07-09,0.7281
2012-07-10,0.7193
2012-07-11,0.7251
2012-07-12,0.7401
2012-07-13,0.7316
2012-07-16,0.6972
2012-07-17,0.7028
2012-07-18,0.7079
2012-07-19,0.7149
2012-07-20,0.712
2012-07-23,0.7103
2012-07-24,0.7121
2012-07-25,0.714
2012-07-26,0.7124
2012-07-27,0.7092
2012-07-30,0.6941
2012-07-31,0.6826
2012-08-01,0.6951
2012-08-02,0.6966
2012-08-03,0.7175
2012-08-06,0.7359
2012-08-07,0.7415
2012-08-08,0.7355
2012-08-09,0.7486
2012-08-10,0.7485
2012-08-13,0.733
2012-08-14,0.7417
2012-08-15,0.7351
2012-08-16,0.7289
2012-08-17,0.7264
2012-08-20,0.7361
2012-08-21,0.7542
2012-08-22,0.7521
2012-08-23,0.7557
2012-08-24,0.7385
2012-08-27,0.7277
2012-08-28,0.7328
2012-08-29,0.7321
2012-08-30,0.7092
2012-08-31,0.7118
2012-09-03,0.7289
2012-09-04,0.7278
2012-09-05,0.7357
2012-09-06,0.7447
2012-09-07,0.7644
2012-09-10,0.7671
2012-09-11,0.7666
2012-09-12,0.7673
2012-09-13,0.7547
2012-09-14,0.7493
2012-09-17,0.729
2012-09-18,0.7285
2012-09-19,0.7331
2012-09-20,0.7116
2012-09-21,0.6961
2012-09-24,0.6952
2012-09-25,0.6872
2012-09-26,0.6664
2012-09-27,0.6816
2012-09-28,0.6942
2012-09-30,0.6941
2012-10-08,0.695
2012-10-09,0.717
2012-10-10,0.7262
2012-10-11,0.7161
2012-10-12,0.7132
2012-10-15,0.7062
2012-10-16,0.7096
2012-10-17,0.7133
2012-10-18,0.7247
2012-10-19,0.7236
2012-10-22,0.7284
2012-10-23,0.7154
2012-10-24,0.7119
2012-10-25,0.7014
2012-10-26,0.6893
2012-10-29,0.6921
2012-10-30,0.6935
2012-10-31,0.6955
2012-11-01,0.7057
2012-11-02,0.7053
2012-11-05,0.6967
2012-11-06,0.6943
2012-11-07,0.6935
2012-11-08,0.6796
2012-11-09,0.6764
2012-11-12,0.6803
2012-11-13,0.671
2012-11-14,0.6689
2012-11-15,0.6629
2012-11-16,0.6598
2012-11-19,0.6606
2012-11-20,0.6602
2012-11-21,0.6636
2012-11-22,0.6555
2012-11-23,0.6551
2012-11-26,0.6425
2012-11-27,0.6199
2012-11-28,0.6113
2012-11-29,0.6068
2012-11-30,0.6104
2012-12-03,0.5972
2012-12-04,0.6043
2012-12-05,0.6282
2012-12-06,0.6277
2012-12-07,0.6408
2012-12-10,0.6495
2012-12-11,0.6442
2012-12-12,0.6426
2012-12-13,0.6352
2012-12-14,0.6592
2012-12-17,0.6526
2012-12-18,0.649
2012-12-19,0.655
2012-12-20,0.6612
2012-12-21,0.6709
2012-12-24,0.6825
2012-12-25,0.6968
2012-12-26,0.7117
2012-12-27,0.7022
2012-12-28,0.7101
2012-12-31,0.716
2013-01-04,0.7068
2013-01-07,0.7195
2013-01-08,0.7345
2013-01-09,0.7358
2013-01-10,0.7424
2013-01-11,0.7327
2013-01-14,0.7616
2013-01-15,0.7795
2013-01-16,0.7754
2013-01-17,0.7692
2013-01-18,0.7882
2013-01-21,0.7934
2013-01-22,0.776
2013-01-23,0.7794
2013-01-24,0.7589
2013-01-25,0.7639
2013-01-28,0.7857
2013-01-29,0.7926
2013-01-30,0.7845
2013-01-31,0.7768
2013-02-01,0.7831
2013-02-04,0.7726
2013-02-05,0.7813
2013-02-06,0.7911
2013-02-07,0.8049
2013-02-08,0.8217
2013-02-18,0.8337
2013-02-19,0.8183
2013-02-20,0.8492
2013-02-21,0.8377
2013-02-22,0.8372
2013-02-25,0.8539
2013-02-26,0.8495
2013-02-27,0.8444
2013-02-28,0.8592
2013-03-01,0.8828
2013-03-04,0.8615
2013-03-05,0.8858
2013-03-06,0.9005
2013-03-07,0.8751
2013-03-08,0.8626
2013-03-11,0.867
2013-03-12,0.838
2013-03-13,0.8322
2013-03-14,0.8401
2013-03-15,0.8518
2013-03-18,0.85
2013-03-19,0.8407
2013-03-20,0.864
2013-03-21,0.8803
2013-03-22,0.8795
2013-03-25,0.8793
2013-03-26,0.8739
2013-03-27,0.8802
2013-03-28,0.8651
2013-03-29,0.864
2013-04-01,0.8743
2013-04-02,0.8431
2013-04-03,0.8332
2013-04-08,0.8514
2013-04-09,0.8598
2013-04-10,0.8484
2013-04-11,0.8457
2013-04-12,0.8446
2013-04-15,0.8344
2013-04-16,0.8441
2013-04-17,0.8651
2013-04-18,0.871
2013-04-19,0.8897
2013-04-22,0.9133
2013-04-23,0.8912
2013-04-24,0.9207
2013-04-25,0.901
2013-04-26,0.887
2013-05-02,0.9106
2013-05-03,0.9357
2013-05-06,0.9542
2013-05-07,0.9537
2013-05-08,0.9762
2013-05-09,0.9884
2013-05-10,0.9847
2013-05-13,0.9916
2013-05-14,0.973
2013-05-15,1.0089
2013-05-16,1.006
2013-05-17,1.0198
2013-05-20,1.0479
2013-05-21,1.0696
2013-05-22,1.0364
2013-05-23,1.0395
2013-05-24,1.0701
2013-05-27,1.0858
2013-05-28,1.0555
2013-05-29,1.0625
2013-05-30,1.0705
2013-05-31,1.07
2013-06-03,1.0495
2013-06-04,1.0202
2013-06-05,1.0303
2013-06-06,1.02
2013-06-07,1.0282
2013-06-13,1.0274
2013-06-14,1.0659
2013-06-17,1.0714
2013-06-18,1.0706
2013-06-19,1.0655
2013-06-20,1.0278
2013-06-21,1.0238
2013-06-24,0.9703
2013-06-25,0.9835
2013-06-26,1.0371
2013-06-27,1.0205
2013-06-28,1.0092
2013-06-30,1.0092
2013-07-01,1.053
2013-07-02,1.0806
2013-07-03,1.1018
2013-07-04,1.0852
2013-07-05,1.0549
2013-07-08,1.028
2013-07-09,1.0481
2013-07-10,1.0663
2013-07-11,1.0782
2013-07-12,1.0936
2013-07-15,1.1367
2013-07-16,1.1403
2013-07-17,1.1265
2013-07-18,1.1248
2013-07-19,1.113
2013-07-22,1.1505
2013-07-23,1.1752
2013-07-24,1.1981
2013-07-25,1.1435
2013-07-26,1.1493
2013-07-29,1.1258
2013-07-30,1.1118
2013-07-31,1.1215
2013-08-01,1.1768
2013-08-02,1.1755
2013-08-05,1.1894
2013-08-06,1.1979
2013-08-07,1.1624
2013-08-08,1.1722
2013-08-09,1.1591
2013-08-12,1.1487
2013-08-13,1.159
2013-08-14,1.1671
2013-08-15,1.1539
2013-08-16,1.1197
2013-08-19,1.158
2013-08-20,1.1622
2013-08-21,1.1676
2013-08-22,1.183
2013-08-23,1.2044
2013-08-26,1.2215
2013-08-27,1.2329
2013-08-28,1.2099
2013-08-29,1.2081
2013-08-30,1.1681
2013-09-02,1.1924
2013-09-03,1.216
2013-09-04,1.2177
2013-09-05,1.2476
2013-09-06,1.2623
2013-09-09,1.2552
2013-09-10,1.2432
2013-09-11,1.2016
2013-09-12,1.2015
2013-09-13,1.2333
2013-09-16,1.2579
2013-09-17,1.2487
2013-09-18,1.2684
2013-09-23,1.3037
2013-09-24,1.306
2013-09-25,1.3007
2013-09-26,1.2845
2013-09-27,1.3013
2013-09-30,1.3435
2013-10-08,1.3627
2013-10-09,1.3904
2013-10-10,1.3547
2013-10-11,1.3563
2013-10-14,1.3695
2013-10-15,1.366
2013-10-16,1.3124
2013-10-17,1.2997
2013-10-18,1.3252
2013-10-21,1.3737
2013-10-22,1.3255
2013-10-23,1.2869
2013-10-24,1.2722
2013-10-25,1.246
2013-10-28,1.2556
2013-10-29,1.2386
2013-10-30,1.2496
2013-10-31,1.2127
2013-11-01,1.2
2013-11-04,1.2006
2013-11-05,1.2371
2013-11-06,1.2193
2013-11-07,1.202
2013-11-08,1.1894
2013-11-11,1.1908
2013-11-12,1.206
2013-11-13,1.1902
2013-11-14,1.2267
2013-11-15,1.2456
2013-11-18,1.267
2013-11-19,1.2738
2013-11-20,1.2748
2013-11-21,1.2745
2013-11-22,1.2707
2013-11-25,1.2693
2013-11-26,1.2674
2013-11-27,1.304
2013-11-28,1.311
2013-11-29,1.3403
2013-12-02,1.2304
2013-12-03,1.2318
2013-12-04,1.2171
2013-12-05,1.1799
2013-12-06,1.1845
2013-12-09,1.2184
2013-12-10,1.2089
2013-12-11,1.221
2013-12-12,1.2544
2013-12-13,1.2533
2013-12-16,1.2549
2013-12-17,1.243
2013-12-18,1.2317
2013-12-19,1.2318
2013-12-20,1.2295
2013-12-23,1.2188
2013-12-24,1.2343
2013-12-25,1.2629
2013-12-26,1.2446
2013-12-27,1.2687
2013-12-30,1.2816
2013-12-31,1.2781
2014-01-02,1.3057
2014-01-03,1.3249
2014-01-06,1.2963
2014-01-07,1.3243
2014-01-08,1.3754
2014-01-09,1.3514
2014-01-10,1.3252
2014-01-13,1.3343
2014-01-14,1.3713
2014-01-15,1.3853
2014-01-16,1.3656
2014-01-17,1.366
2014-01-20,1.3437
2014-01-21,1.3771
2014-01-22,1.401
2014-01-23,1.4296
2014-01-24,1.4516
2014-01-27,1.4447
2014-01-28,1.4386
2014-01-29,1.463
2014-01-30,1.4624
2014-02-07,1.4978
2014-02-10,1.5179
2014-02-11,1.4924
2014-02-12,1.5049
2014-02-13,1.451
2014-02-14,1.4803
2014-02-17,1.5218
2014-02-18,1.5085
2014-02-19,1.5073
2014-02-20,1.4788
2014-02-21,1.4832
2014-02-24,1.5029
2014-02-25,1.4373
2014-02-26,1.4306
2014-02-27,1.3804
2014-02-28,1.3999
2014-03-03,1.4289
2014-03-04,1.4237
2014-03-05,1.427
2014-03-06,1.4251
2014-03-07,1.4232
2014-03-10,1.3713
2014-03-11,1.3603
2014-03-12,1.3636
2014-03-13,1.4
2014-03-14,1.3972
2014-03-17,1.4391
2014-03-18,1.447
2014-03-19,1.4283
2014-03-20,1.3813
2014-03-21,1.3834
2014-03-24,1.3615
2014-03-25,1.3597
2014-03-26,1.3817
2014-03-27,1.3337
2014-03-28,1.2975
2014-03-31,1.295
2014-04-01,1.3213
2014-04-02,1.2953
2014-04-03,1.2932
2014-04-04,1.3133
2014-04-08,1.3171
2014-04-09,1.3371
2014-04-10,1.3472
2014-04-11,1.3301
2014-04-14,1.3384
2014-04-15,1.3356
2014-04-16,1.3255
2014-04-17,1.3336
2014-04-18,1.3429
2014-04-21,1.3299
2014-04-22,1.3034
2014-04-23,1.2941
2014-04-24,1.2877
2014-04-25,1.2611
2014-04-28,1.228
2014-04-29,1.2369
2014-04-30,1.2528
2014-05-05,1.271
2014-05-06,1.2851
2014-05-07,1.2595
2014-05-08,1.2498
2014-05-09,1.2296
2014-05-12,1.2488
2014-05-13,1.248
2014-05-14,1.2504
2014-05-15,1.2271
2014-05-16,1.2011
2014-05-19,1.2032
2014-05-20,1.2187
2014-05-21,1.2315
2014-05-22,1.2427
2014-05-23,1.2685
2014-05-26,1.2927
2014-05-27,1.2788
2014-05-28,1.3105
2014-05-29,1.2863
2014-05-30,1.2905
2014-06-03,1.2919
2014-06-04,1.2936
2014-06-05,1.3264
2014-06-06,1.3216
2014-06-09,1.2984
2014-06-10,1.3256
2014-06-11,1.3387
2014-06-12,1.3353
2014-06-13,1.3536
2014-06-16,1.366
2014-06-17,1.3479
2014-06-18,1.3349
2014-06-19,1.293
2014-06-20,1.3062
2014-06-23,1.3323
2014-06-24,1.3402
2014-06-25,1.33
2014-06-26,1.3568
2014-06-27,1.3587
2014-06-30,1.3737
2014-07-01,1.3807
2014-07-02,1.3885
2014-07-03,1.391
2014-07-04,1.3805
2014-07-07,1.3626
2014-07-08,1.3788
2014-07-09,1.3536
2014-07-10,1.3335
2014-07-11,1.3291
2014-07-14,1.3367
2014-07-15,1.3119
2014-07-16,1.29
2014-07-17,1.2844
2014-07-18,1.2777
2014-07-21,1.2788
2014-07-22,1.3004
2014-07-23,1.2648
2014-07-24,1.2442
2014-07-25,1.2576
2014-07-28,1.2853
2014-07-29,1.3019
2014-07-30,1.3125
2014-07-31,1.3142
2014-08-01,1.2964
2014-08-04,1.3001
2014-08-05,1.3299
2014-08-06,1.3347
2014-08-07,1.3311
2014-08-08,1.346
2014-08-11,1.3655
2014-08-12,1.3642
2014-08-13,1.3525
2014-08-14,1.3486
2014-08-15,1.36
2014-08-18,1.3944
2014-08-19,1.4016
2014-08-20,1.393
2014-08-21,1.4126
2014-08-22,1.4256
2014-08-25,1.4086
2014-08-26,1.3778
2014-08-27,1.3862
2014-08-28,1.3707
2014-08-29,1.3898
2014-09-01,1.4161
2014-09-02,1.4275
2014-09-03,1.4392
2014-09-04,1.456
2014-09-05,1.4507
2014-09-09,1.4544
2014-09-10,1.4646
2014-09-11,1.4721
2014-09-12,1.4825
2014-09-15,1.4845
2014-09-16,1.4351
2014-09-17,1.4405
2014-09-18,1.4513
2014-09-19,1.459
2014-09-22,1.4443
2014-09-23,1.4606
2014-09-24,1.4759
2014-09-25,1.4675
2014-09-26,1.4702
2014-09-29,1.4839
2014-09-30,1.4971
2014-10-08,1.5126
2014-10-09,1.5165
2014-10-10,1.5102
2014-10-13,1.5046
2014-10-14,1.496
2014-10-15,1.5021
2014-10-16,1.4853
2014-10-17,1.4707
2014-10-20,1.4907
2014-10-21,1.4768
2014-10-22,1.4647
2014-10-23,1.4399
2014-10-24,1.4397
2014-10-27,1.453
2014-10-28,1.4808
2014-10-29,1.4882
2014-10-30,1.4845
2014-10-31,1.4729
2014-11-03,1.4883
2014-11-04,1.4754
2014-11-05,1.4717
2014-11-06,1.4905
2014-11-07,1.4812
2014-11-10,1.4738
2014-11-11,1.4235
2014-11-12,1.437
2014-11-13,1.4067
2014-11-14,1.4052
2014-11-17,1.4331
2014-11-18,1.4424
2014-11-19,1.4633
2014-11-20,1.453
2014-11-21,1.4623
2014-11-24,1.4649
2014-11-25,1.4962
2014-11-26,1.5074
2014-11-27,1.5158
2014-11-28,1.5226
2014-12-01,1.5056
2014-12-02,1.5178
2014-12-03,1.5541
2014-12-04,1.5702
2014-12-05,1.533
2014-12-08,1.5184
2014-12-09,1.46
2014-12-10,1.5236
2014-12-11,1.5374
2014-12-12,1.5707
2014-12-15,1.6022
2014-12-16,1.5947
2014-12-17,1.5895
2014-12-18,1.5801
2014-12-19,1.5455
2014-12-22,1.4728
2014-12-23,1.453
2014-12-24,1.4742
2014-12-25,1.4831
2014-12-26,1.4893
2014-12-29,1.4554
2014-12-30,1.4187
2014-12-31,1.4292
2015-01-05,1.4227
2015-01-06,1.4936
2015-01-07,1.4777
2015-01-08,1.4946
2015-01-09,1.5048
2015-01-12,1.5361
2015-01-13,1.5503
2015-01-14,1.5377
2015-01-15,1.536
2015-01-16,1.5865
2015-01-19,1.5773
2015-01-20,1.6444
2015-01-21,1.665
2015-01-22,1.685
2015-01-23,1.6406
2015-01-26,1.6805
2015-01-27,1.6842
2015-01-28,1.6724
2015-01-29,1.653
2015-01-30,1.6238
2015-02-02,1.6393
2015-02-03,1.6884
2015-02-04,1.6934
2015-02-05,1.7084
2015-02-06,1.6674
2015-02-09,1.6465
2015-02-10,1.6831
2015-02-11,1.7068
2015-02-12,1.7219
2015-02-13,1.7565
2015-02-16,1.8244
2015-02-17,1.823
2015-02-25,1.8069
2015-02-26,1.8108
2015-02-27,1.8559
2015-03-02,1.9115
2015-03-03,1.8874
2015-03-04,1.9332
2015-03-05,1.9378
2015-03-06,1.8777
2015-03-09,1.9182
2015-03-10,1.9668
2015-03-11,1.9575
2015-03-12,1.9408
2015-03-13,1.9891
2015-03-16,2.059
2015-03-17,2.0537
2015-03-18,2.0962
2015-03-19,2.0973
2015-03-20,2.1256
2015-03-23,2.2013
2015-03-24,2.2623
2015-03-25,2.2876
2015-03-26,2.1973
2015-03-27,2.2275
2015-03-30,2.1944
2015-03-31,2.2365
2015-04-01,2.3017
2015-04-02,2.3665
2015-04-03,2.396
2015-04-07,2.4386
2015-04-08,2.3745
2015-04-09,2.3848
2015-04-10,2.4375
2015-04-13,2.4612
2015-04-14,2.4442
2015-04-15,2.3372
2015-04-16,2.3801
2015-04-17,2.3634
2015-04-20,2.3301
2015-04-21,2.4626
2015-04-22,2.53
2015-04-23,2.5993
2015-04-24,2.6277
2015-04-27,2.6413
2015-04-28,2.5891
2015-04-29,2.6947
2015-04-30,2.7515
2015-05-04,2.7371
2015-05-05,2.6757
2015-05-06,2.7331
2015-05-07,2.6929
2015-05-08,2.8543
2015-05-11,3.0202
2015-05-12,3.1178
2015-05-13,3.0622
2015-05-14,3.0134
2015-05-15,3.0171
2015-05-18,3.1433
2015-05-19,3.1855
2015-05-20,3.2642
2015-05-21,3.38
2015-05-22,3.3655
2015-05-25,3.3165
2015-05-26,3.4559
2015-05-27,3.4636
2015-05-28,3.2747
2015-05-29,3.3777
2015-06-01,3.545
2015-06-02,3.7199
2015-06-03,3.7959
2015-06-04,3.7543
2015-06-05,3.6973
2015-06-08,3.5209
2015-06-09,3.5238
2015-06-10,3.6468
2015-06-11,3.6711
2015-06-12,3.7044
2015-06-15,3.5047
2015-06-16,3.3995
2015-06-17,3.5456
2015-06-18,3.3196
2015-06-19,3.1361
2015-06-23,3.211
2015-06-24,3.2026
2015-06-25,3.0301
2015-06-26,2.7543
2015-06-29,2.532
2015-06-30,2.6923
2015-07-01,2.5931
2015-07-02,2.4843
2015-07-03,2.4402
2015-07-06,2.3308
2015-07-07,2.1871
2015-07-08,2.1996
2015-07-09,2.2749
2015-07-10,2.3795
2015-07-13,2.531
2015-07-14,2.5727
2015-07-15,2.4403
2015-07-16,2.4822
2015-07-17,2.6393
2015-07-20,2.7041
2015-07-21,2.7348
2015-07-22,2.746
2015-07-23,2.816
2015-07-24,2.7438
2015-07-27,2.5281
2015-07-28,2.4272
2015-07-29,2.5425
2015-07-30,2.4126
2015-07-31,2.3957
2015-08-03,2.2572
2015-08-04,2.4069
2015-08-05,2.3636
2015-08-06,2.3451
2015-08-07,2.4439
2015-08-10,2.5742
2015-08-11,2.5656
2015-08-12,2.4888
2015-08-13,2.5533
2015-08-14,2.5407
2015-08-17,2.5327
2015-08-18,2.3695
2015-08-19,2.4359
2015-08-20,2.3744
2015-08-21,2.2079
2015-08-24,2.0191
2015-08-25,1.8585
2015-08-26,1.758
2015-08-27,1.8259
2015-08-28,1.9459
2015-08-31,1.8627
2015-09-01,1.7576
2015-09-02,1.7239
2015-09-07,1.7617
2015-09-08,1.8671
2015-09-09,1.9361
2015-09-10,1.9027
2015-09-11,1.9242
2015-09-14,1.7661
2015-09-15,1.6543
2015-09-16,1.7866
2015-09-17,1.7932
2015-09-18,1.8467
2015-09-21,1.9477
2015-09-22,1.9506
2015-09-23,1.9525
2015-09-24,1.9836
2015-09-25,1.8977
2015-09-28,2.0005
2015-09-29,1.9766
2015-09-30,1.9585
2015-10-08,2.065
2015-10-09,2.0909
2015-10-12,2.19
2015-10-13,2.2149
2015-10-14,2.1777
2015-10-15,2.2767
2015-10-16,2.321
2015-10-19,2.3054
2015-10-20,2.3829
2015-10-21,2.2163
2015-10-22,2.3293
2015-10-23,2.4051
2015-10-26,2.3956
2015-10-27,2.4335
2015-10-28,2.3575
2015-10-29,2.3591
2015-10-30,2.3528
2015-11-02,2.3072
2015-11-03,2.3051
2015-11-04,2.456
2015-11-05,2.4368
2015-11-06,2.5303
2015-11-09,2.5892
2015-11-10,2.6118
2015-11-11,2.6684
2015-11-12,2.6469
2015-11-13,2.5717
2015-11-16,2.6506
2015-11-17,2.5736
2015-11-18,2.5199
2015-11-19,2.6206
2015-11-20,2.6473
2015-11-23,2.6193
2015-11-24,2.6614
2015-11-25,2.7369
2015-11-26,2.676
2015-11-27,2.5022
2015-11-30,2.5224
2015-12-01,2.5049
2015-12-02,2.4639
2015-12-03,2.5509
2015-12-04,2.5342
2015-12-07,2.5765
2015-12-08,2.5331
2015-12-09,2.5102
2015-12-10,2.5343
2015-12-11,2.5112
2015-12-14,2.5462
2015-12-15,2.5796
2015-12-16,2.5951
2015-12-17,2.6612
2015-12-18,2.6555
2015-12-21,2.6545
2015-12-22,2.6622
2015-12-23,2.6103
2015-12-24,2.6212
2015-12-25,2.6191
2015-12-28,2.5631
2015-12-29,2.5761
2015-12-30,2.6035
2015-12-31,2.5447
2016-01-04,2.3449
2016-01-05,2.2786
2016-01-06,2.325
2016-01-07,2.1349
2016-01-08,2.1285
2016-01-11,2.0007
2016-01-12,2.0376
2016-01-13,1.9581
2016-01-14,2.0653
2016-01-15,2.0075
2016-01-18,2.0661
2016-01-19,2.129
2016-01-20,2.0938
2016-01-21,2.0067
2016-01-22,2.0419
2016-01-25,2.0507
2016-01-26,1.894
2016-01-27,1.8972
2016-01-28,1.8104
2016-01-29,1.8941
2016-02-01,1.8927
2016-02-02,1.9732
2016-02-03,1.9871
2016-02-04,2.0225
2016-02-05,1.9928
2016-02-15,2.0126
2016-02-16,2.0981
2016-02-17,2.1115
2016-02-18,2.0868
2016-02-19,2.1069
2016-02-22,2.1412
2016-02-23,2.1135
2016-02-24,2.0989
2016-02-25,1.9331
2016-02-26,1.9106
2016-02-29,1.78
2016-03-01,1.8337
2016-03-02,1.9149
2016-03-03,1.9045
2016-03-04,1.807
2016-03-07,1.8519
2016-03-08,1.8993
2016-03-09,1.8689
2016-03-10,1.8362
2016-03-11,1.8351
2016-03-14,1.9201
2016-03-15,1.8941
2016-03-16,1.8743
2016-03-17,1.9809
2016-03-18,2.0691
2016-03-21,2.1168
2016-03-22,2.1115
2016-03-23,2.1479
2016-03-24,2.1088
2016-03-25,2.1054
2016-03-28,2.0892
2016-03-29,2.0435
2016-03-30,2.1378
2016-03-31,2.1298
2016-04-01,2.1003
2016-04-05,2.1724
2016-04-06,2.1891
2016-04-07,2.1428
2016-04-08,2.1253
2016-04-11,2.1761
2016-04-12,2.1578
2016-04-13,2.1866
2016-04-14,2.2157
2016-04-15,2.2016
2016-04-18,2.1598
2016-04-19,2.1664
2016-04-20,2.0443
2016-04-21,2.0109
2016-04-22,2.0366
2016-04-25,2.0271
2016-04-26,2.0547
2016-04-27,2.046
2016-04-28,2.0543
2016-04-29,2.0386
2016-05-03,2.1138
2016-05-04,2.1078
2016-05-05,2.1203
2016-05-06,2.0299
2016-05-09,1.9575
2016-05-10,1.958
2016-05-11,1.9396
2016-05-12,1.939
2016-05-13,1.93
2016-05-16,1.9615
2016-05-17,1.9842
2016-05-18,1.926
2016-05-19,1.9423
2016-05-20,1.9695
2016-05-23,2.0014
2016-05-24,1.9799
2016-05-25,1.9719
2016-05-26,1.9901
2016-05-27,1.9748
2016-05-30,1.964
2016-05-31,2.0614
2016-06-01,2.0708
2016-06-02,2.0899
2016-06-03,2.1078
2016-06-06,2.1043
2016-06-07,2.1022
2016-06-08,2.0927
2016-06-13,1.9703
2016-06-14,1.9756
2016-06-15,2.0417
2016-06-16,2.0162
2016-06-17,2.0362
2016-06-20,2.033
2016-06-21,2.0086
2016-06-22,2.059
2016-06-23,2.0523
2016-06-24,2.0429
2016-06-27,2.1041
2016-06-28,2.1273
2016-06-29,2.1208
2016-06-30,2.1349
2016-07-01,2.1193
2016-07-04,2.1544
2016-07-05,2.1518
2016-07-06,2.1478
2016-07-07,2.1406
2016-07-08,2.1455
2016-07-11,2.1265
2016-07-12,2.1533
2016-07-13,2.1887
2016-07-14,2.1961
2016-07-15,2.1687
2016-07-18,2.156
2016-07-19,2.1781
2016-07-20,2.1731
2016-07-21,2.17
2016-07-22,2.1558
2016-07-25,2.1519
2016-07-26,2.1833
2016-07-27,2.0675
2016-07-28,2.0528
2016-07-29,2.0366
2016-08-01,2.0147
2016-08-02,2.028
2016-08-03,2.0233
2016-08-04,2.0435
2016-08-05,2.024
2016-08-08,2.0442
2016-08-09,2.0668
2016-08-10,2.0502
2016-08-11,2.0185
2016-08-12,2.0378
2016-08-15,2.1031
2016-08-16,2.1106
2016-08-17,2.1172
2016-08-18,2.111
2016-08-19,2.1138
2016-08-22,2.0786
2016-08-23,2.085
2016-08-24,2.102
2016-08-25,2.0911
2016-08-26,2.0996
2016-08-29,2.1028
2016-08-30,2.105
2016-08-31,2.1014
2016-09-01,2.0915
2016-09-02,2.0817
