date,open,close,high,low,volume
2020-04-15,109.367,109.439,109.451,109.367,2264
2020-04-16,109.489,109.744,109.837,109.437,2421
2020-04-17,109.744,109.645,110.002,109.575,2526
2020-04-20,109.648,109.298,109.887,109.252,3919
2020-04-21,109.327,109.297,109.345,109.212,1662
2020-04-22,109.345,109.581,109.629,109.302,3557
2020-04-23,109.527,110.127,110.223,109.467,3575
2020-04-24,110.180,110.399,110.657,110.099,3937
2020-04-27,110.267,110.371,110.572,110.067,4460
2020-04-28,110.267,110.501,110.567,110.189,4798
2020-04-29,110.467,110.616,110.767,110.435,3394
2020-04-30,110.469,110.368,110.567,110.272,4498
2020-05-06,110.418,110.156,110.418,110.097,4056
2020-05-07,110.156,109.622,110.156,109.567,4300
2020-05-08,109.856,109.339,109.856,109.067,7292
2020-05-11,109.448,108.789,109.448,108.780,7424
2020-05-12,108.788,109.102,109.116,108.788,6558
2020-05-13,108.888,108.846,109.217,108.821,7505
2020-05-14,108.852,108.795,108.915,108.422,8492
2020-05-15,108.802,108.999,109.009,108.635,9347
2020-05-18,108.809,108.504,108.964,108.483,6826
2020-05-19,108.387,108.651,108.689,108.216,6701
2020-05-20,108.566,108.856,108.859,108.562,6911
2020-05-21,108.633,108.906,108.971,108.633,6041
2020-05-22,109.022,109.431,109.433,108.952,8607
2020-05-25,109.381,109.070,109.381,108.987,8066
2020-05-26,109.118,108.653,109.198,108.515,6599
2020-05-27,108.667,108.651,108.797,108.497,7698
2020-05-28,108.632,108.976,109.033,108.629,8620
2020-05-29,108.897,108.600,109.027,108.555,7540
2020-06-01,108.650,108.268,108.650,108.227,7071
2020-06-02,108.365,107.930,108.365,107.789,8588
2020-06-03,107.880,107.739,107.880,107.463,6630
2020-06-04,107.767,107.366,107.789,107.361,7576
2020-06-05,107.417,107.270,107.507,107.196,7019
2020-06-08,107.269,107.648,107.649,107.199,7628
2020-06-09,107.697,107.628,107.819,107.619,7346
2020-06-10,107.658,107.598,107.831,107.504,7057
2020-06-11,107.672,108.090,108.116,107.672,9808
2020-06-12,108.257,108.185,108.617,108.122,7115
2020-06-15,108.327,108.486,108.514,108.147,6957
2020-06-16,108.067,107.654,108.067,107.627,8620
2020-06-17,107.704,107.561,107.704,107.323,6397
2020-06-18,107.847,107.380,107.847,107.285,11495
2020-06-19,107.410,107.407,107.475,107.297,10812
2020-06-22,107.407,107.427,107.488,107.297,8663
2020-06-23,107.358,106.877,107.437,106.767,6521
2020-06-24,107.067,107.387,107.425,107.010,7831
2020-06-29,107.366,107.433,107.462,107.272,5882
2020-06-30,107.367,107.330,107.400,107.217,6541
2020-07-01,107.367,107.433,107.467,107.337,4917
2020-07-02,107.367,107.583,107.829,107.272,8040
2020-07-03,107.368,107.467,107.548,107.241,6205
2020-07-06,107.302,106.452,107.302,106.348,5995
2020-07-07,106.297,105.983,106.297,105.908,5566
2020-07-08,106.067,105.623,106.067,105.614,5178
2020-07-09,105.622,105.434,105.623,105.028,10859
2020-07-10,105.647,105.706,105.878,105.517,10943
2020-07-13,105.667,105.518,105.679,105.371,8603
2020-07-14,105.682,105.955,106.005,105.682,9012
2020-07-15,105.948,106.350,106.366,105.667,8464
2020-07-16,106.176,106.611,106.649,106.176,10255
2020-07-17,106.615,106.312,106.637,106.229,8189
2020-07-20,106.262,106.201,106.268,105.985,6754
2020-07-21,106.711,106.260,106.711,106.137,8108
2020-07-22,106.279,106.944,106.977,106.157,8002
2020-07-23,106.867,107.075,107.157,106.817,9668
2020-07-24,107.077,107.260,107.291,107.019,9134
2020-07-27,107.117,107.312,107.341,107.071,6444
2020-07-28,107.302,107.018,107.302,106.967,6828
2020-07-29,107.217,106.850,107.217,106.757,6622
2020-07-30,106.767,106.630,106.777,106.577,5668
2020-07-31,106.637,106.228,106.637,106.203,7204
2020-08-03,106.235,106.309,106.318,106.000,7118
2020-08-04,106.307,106.330,106.419,106.227,5918
2020-08-05,106.317,106.473,106.541,106.317,5740
2020-08-06,106.272,106.513,106.541,106.272,6498
2020-08-07,106.507,106.377,106.557,106.317,6549
2020-08-10,106.387,106.483,106.487,106.317,6274
2020-08-11,106.483,106.355,106.506,106.334,6740
2020-08-12,106.382,106.181,106.656,106.082,6722
2020-08-13,106.180,106.464,106.464,106.179,6902
2020-08-14,106.464,106.503,106.635,106.439,4881
2020-08-17,106.504,106.593,106.627,106.503,4165
2020-08-18,106.591,106.625,106.659,106.583,3363
2020-08-19,106.607,106.446,106.625,106.427,4913
2020-08-20,106.417,106.189,106.482,106.177,7295
2020-08-21,106.240,106.227,106.268,106.176,4795
2020-08-24,106.237,106.209,106.305,106.010,5942
2020-08-25,106.208,105.901,106.209,105.828,7628
2020-08-26,105.911,105.757,105.984,105.716,5836
2020-08-27,105.757,105.824,105.882,105.748,7104
2020-08-28,105.873,105.512,105.873,105.485,6955
2020-08-31,105.498,105.591,105.679,105.385,7638
2020-09-01,105.667,105.984,106.058,105.567,6959
2020-09-02,105.974,105.829,105.974,105.715,5936
2020-09-03,105.829,106.133,106.140,105.590,8397
2020-09-04,106.083,106.158,106.275,106.027,11500
2020-09-07,106.206,105.915,106.227,105.838,11450
2020-09-08,106.006,106.264,106.317,105.857,11032
2020-09-09,106.039,106.550,106.554,106.039,12264
2020-09-10,106.517,106.613,106.647,106.325,11195
2020-09-11,106.636,106.050,106.636,106.044,11196
2020-09-14,105.789,105.664,105.898,105.627,7131
2020-09-15,105.647,106.079,106.084,105.600,10725
2020-09-16,105.867,106.117,106.217,105.867,7603
2020-09-17,105.969,106.062,106.245,105.969,13716
2020-09-18,105.977,106.083,106.338,105.977,10892
2020-09-21,106.033,106.585,106.596,106.033,9576
2020-09-22,106.467,106.765,108.800,106.467,12916
2020-09-23,106.667,106.520,106.765,106.425,13437
2020-09-24,106.547,106.472,106.674,106.394,11139
2020-09-25,106.477,106.320,106.478,106.288,12511
2020-09-28,106.320,106.461,106.467,106.115,11252
2020-09-29,106.433,106.270,106.461,106.207,11346
2020-09-30,106.270,106.055,106.417,106.004,9897
2020-10-09,105.897,105.907,105.952,105.808,11424
2020-10-12,105.927,105.607,105.927,105.551,7217
2020-10-13,105.606,105.654,105.747,105.567,9099
2020-10-14,105.657,105.554,105.714,105.496,7556
2020-10-15,105.560,105.470,105.633,105.404,5478
2020-10-16,105.470,105.691,105.716,105.470,6712
2020-10-19,105.666,105.929,105.948,105.498,7350
2020-10-20,105.876,105.725,105.990,105.677,6200
2020-10-21,105.726,105.754,105.849,105.622,8817
2020-10-22,105.845,105.883,106.109,105.825,6015
2020-10-23,105.849,105.823,105.895,105.774,4302
2020-10-26,105.823,105.680,105.866,105.675,5054
2020-10-27,105.680,105.943,105.971,105.667,6387
2020-10-28,105.958,105.926,106.116,105.784,5593
2020-10-29,105.927,105.988,106.243,105.927,6750
2020-10-30,105.989,105.971,106.182,105.944,4771
2020-11-02,105.972,106.199,106.875,105.938,6970
2020-11-03,106.217,106.153,106.257,106.079,6924
2020-11-04,106.146,106.151,106.267,106.061,7494
2020-11-05,106.150,106.137,106.344,106.068,7256
2020-11-06,106.138,106.126,106.384,106.063,5411
2020-11-09,106.126,105.917,106.183,105.855,8988
2020-11-10,105.867,105.881,105.992,105.817,6606
2020-11-11,105.882,105.837,106.014,105.771,7074
2020-11-12,105.837,105.885,105.991,105.767,7845
2020-11-13,105.879,105.559,105.928,105.468,6528
2020-11-16,105.559,105.667,105.806,105.457,4144
2020-11-17,105.667,105.696,105.747,105.615,4620
2020-11-18,105.719,105.489,105.754,105.427,6213
2020-11-19,105.467,105.375,105.467,105.265,4981
2020-11-20,105.315,105.315,105.370,105.187,6500
2020-11-23,105.368,105.450,105.497,105.368,5723
2020-11-24,105.429,105.408,105.477,105.380,7460
2020-11-25,105.396,105.442,105.498,105.327,5640
2020-11-26,105.445,105.431,105.528,105.427,7690
2020-11-27,105.422,105.397,105.624,105.345,5121
2020-11-30,105.400,105.549,105.557,105.399,5259
2020-12-01,105.550,105.477,105.558,105.417,4329
2020-12-02,105.477,105.418,105.477,105.391,4802
2020-12-03,105.418,105.395,105.504,105.368,5273
2020-12-04,105.396,105.767,105.967,105.396,7480
2020-12-07,105.717,105.618,105.847,105.575,6484
2020-12-08,105.647,105.956,105.956,105.647,9026
2020-12-09,105.956,105.852,106.025,105.759,4346
2020-12-10,105.852,105.823,105.867,105.749,6346
2020-12-11,105.823,105.652,105.823,105.597,7425
2020-12-14,105.676,105.497,105.710,105.468,5724
2020-12-15,105.529,105.527,105.605,105.495,6479
2020-12-16,105.546,105.532,105.562,105.497,5861
2020-12-17,105.533,105.441,105.667,105.422,5017
2020-12-18,105.447,105.442,105.511,105.409,3063
2020-12-21,105.443,105.426,105.487,105.417,3867
2020-12-22,105.466,105.633,105.717,105.407,5235
2020-12-23,105.670,105.699,105.865,105.659,4985
2020-12-24,105.699,105.708,105.855,105.672,4449
2020-12-25,105.709,105.843,105.854,105.707,7030
2020-12-28,105.856,105.867,106.014,105.855,6532
2020-12-29,105.911,106.056,106.117,105.911,5846
2020-12-30,106.057,106.116,106.197,105.935,4948
2020-12-31,106.122,105.972,106.247,105.967,5080
2021-01-04,105.972,105.905,106.105,105.805,9359
2021-01-05,105.905,106.077,106.135,105.905,4222
2021-01-06,106.078,106.307,106.342,106.058,5771
2021-01-07,106.308,106.293,106.347,106.228,4336
2021-01-08,106.385,106.313,106.597,106.217,6069
2021-01-11,106.218,106.278,106.313,106.167,6622
2021-01-12,106.282,106.337,106.366,106.215,4707
2021-01-13,106.337,106.585,106.682,106.337,4513
2021-01-14,106.587,106.736,106.825,106.587,4624
2021-01-15,106.742,106.899,106.966,106.727,7743
2021-01-18,106.922,106.644,106.922,106.610,7527
2021-01-19,106.467,106.538,106.643,106.467,7325
2021-01-20,106.552,106.753,106.766,106.552,5627
2021-01-21,106.753,106.759,106.886,106.678,7263
2021-01-22,106.767,106.985,107.053,106.766,4258
2021-01-25,106.986,106.935,107.086,106.887,5755
2021-01-26,106.867,106.487,107.047,106.458,4675
2021-01-27,106.520,106.400,106.705,106.347,4343
2021-01-28,106.422,106.363,106.549,106.242,3610
2021-01-29,106.317,106.149,106.374,106.109,3888
2021-02-01,106.247,106.482,106.516,106.189,6177
2021-02-02,106.516,106.627,106.702,106.367,9561
2021-02-03,106.639,106.539,106.686,106.498,8207
2021-02-04,106.540,106.530,106.665,106.422,8873
2021-02-05,106.518,106.216,106.602,106.097,7025
2021-02-08,106.282,105.993,106.399,105.876,6922
2021-02-09,106.026,106.075,106.163,105.954,8095
2021-02-10,106.115,106.337,106.416,106.029,5145
2021-02-18,106.267,106.240,106.349,106.148,5513
2021-02-19,106.207,106.331,106.539,106.207,6836
2021-02-22,106.297,106.227,106.310,105.932,8765
2021-02-23,106.134,106.397,106.455,106.127,7080
2021-02-24,106.439,106.437,106.577,106.364,6223
2021-02-25,106.437,106.413,106.456,106.221,7988
2021-02-26,106.467,106.312,106.507,106.148,8556
2021-03-01,106.294,106.147,106.312,106.089,9026
2021-03-02,106.102,106.482,106.542,105.996,9651
2021-03-03,106.467,106.342,106.529,106.293,5303
2021-03-04,106.358,106.333,106.465,106.267,7366
2021-03-05,106.327,106.466,106.537,106.278,8102
2021-03-08,106.418,106.595,106.606,106.377,6833
2021-03-09,106.581,106.628,106.822,106.475,7945
2021-03-10,106.598,106.729,106.817,106.501,5217
2021-03-11,106.682,106.598,106.724,106.448,9423
2021-03-12,106.628,106.564,106.666,106.538,7190
2021-03-15,106.564,106.488,106.564,106.437,6637
2021-03-16,106.488,106.421,106.537,106.399,8945
2021-03-17,106.423,106.374,106.515,106.361,9467
2021-03-18,106.374,106.197,106.374,106.137,15867
2021-03-19,106.197,106.319,106.357,106.147,9450
2021-03-22,106.327,106.411,106.475,106.327,9147
2021-03-23,106.408,106.441,106.467,106.351,10295
2021-03-24,106.467,106.569,106.636,106.467,9488
2021-03-25,106.569,106.614,106.665,106.467,13988
2021-03-26,106.624,106.529,106.660,106.525,18191
2021-03-29,106.529,106.509,106.603,106.413,9520
2021-03-30,106.495,106.596,106.711,106.495,15598
2021-03-31,106.597,106.801,106.859,106.552,10440
2021-04-01,106.867,106.682,106.867,106.641,8097
2021-04-02,106.742,106.688,106.849,106.632,7956
2021-04-06,106.608,106.660,106.732,106.587,11091
2021-04-07,106.632,106.695,106.756,106.632,9088
2021-04-08,106.697,106.591,106.742,106.559,7130
2021-04-09,106.591,106.665,106.677,106.578,10432
2021-04-12,106.667,106.888,106.897,106.627,7512
2021-04-13,106.877,107.167,107.167,106.877,9963
2021-04-14,107.167,107.237,107.311,107.085,8011
2021-04-15,107.266,107.082,107.360,107.077,9929
2021-04-16,107.082,107.440,107.672,106.982,12031
2021-04-19,107.486,107.382,107.616,107.332,10490
2021-04-20,107.383,107.466,107.566,107.353,9494
2021-04-21,107.483,107.472,107.483,107.379,9203
2021-04-22,107.483,107.405,107.520,107.327,8270
2021-04-23,107.400,107.692,107.867,107.377,15984
2021-04-26,107.677,107.565,107.825,107.377,12399
2021-04-27,107.515,107.464,107.867,107.387,14472
2021-04-28,107.447,107.171,107.596,107.127,12108
2021-04-29,107.120,107.316,107.510,107.120,5890
2021-04-30,107.316,107.527,107.616,107.230,6211
2021-05-06,107.540,107.505,107.692,107.486,8280
2021-05-07,107.506,107.483,107.669,107.400,8630
2021-05-10,107.442,107.485,107.565,107.437,9700
2021-05-11,107.535,107.709,107.767,107.437,15707
2021-05-12,107.707,107.689,107.867,107.668,11945
2021-05-13,107.687,107.613,107.687,107.499,12190
2021-05-14,107.587,107.668,107.763,107.563,9971
2021-05-17,107.618,107.639,107.829,107.494,10668
2021-05-18,107.639,107.589,107.715,107.520,8749
2021-05-19,107.589,107.835,107.866,107.589,8416
2021-05-20,107.885,108.048,108.067,107.849,29087
2021-05-21,108.098,108.367,108.465,108.047,10761
2021-05-24,108.377,108.467,108.567,108.377,8408
2021-05-25,108.467,108.408,108.487,108.301,8675
2021-05-26,108.397,108.582,108.642,108.279,10650
2021-05-27,108.564,108.338,108.626,108.322,9906
2021-05-28,108.347,108.346,108.396,108.219,8854
2021-05-31,108.338,108.259,108.366,107.967,13546
2021-06-01,108.269,108.367,108.465,108.269,9118
2021-06-02,108.380,108.525,108.567,108.377,9177
2021-06-03,108.475,108.612,108.644,108.367,8006
2021-06-04,108.609,108.419,108.609,108.297,19247
2021-06-07,108.367,108.241,108.447,108.227,9540
2021-06-08,108.262,108.233,108.345,108.222,6376
2021-06-09,108.367,108.245,108.367,108.127,9998
2021-06-10,108.245,108.249,108.425,108.239,12542
2021-06-11,108.277,108.142,108.290,108.112,11537
2021-06-15,108.167,107.954,108.167,107.827,11305
2021-06-16,107.918,108.084,108.163,107.832,9018
2021-06-17,108.038,107.925,108.117,107.898,9739
2021-06-18,107.878,108.099,108.192,107.877,9463
2021-06-21,108.116,108.225,108.267,108.101,8615
2021-06-22,108.265,108.166,108.310,108.092,8993
2021-06-23,108.168,108.140,108.247,108.098,7809
2021-06-24,108.095,108.195,108.394,108.095,8621
2021-06-25,108.241,108.310,108.416,108.167,13011
2021-06-28,108.274,108.269,108.437,108.230,8490
2021-06-29,108.241,108.414,108.466,108.145,11523
2021-06-30,108.464,108.587,108.644,108.372,9953
2021-07-01,108.572,108.678,108.812,108.541,14983
2021-07-02,108.697,108.733,108.837,108.640,10938
2021-07-05,108.692,108.728,108.927,108.614,9695
2021-07-06,108.687,108.767,108.855,108.621,12984
2021-07-07,108.767,108.897,108.967,108.767,11462
2021-07-08,108.947,109.267,109.311,108.947,10838
2021-07-09,109.316,109.473,109.606,109.316,16388
2021-07-12,109.467,109.507,109.584,109.427,5742
2021-07-13,109.557,109.999,110.027,109.495,12477
2021-07-14,109.959,110.197,110.307,109.867,10900
2021-07-15,110.247,109.753,110.247,109.742,16441
2021-07-16,109.717,109.807,109.927,109.642,12010
2021-07-19,109.807,109.762,109.857,109.689,10508
2021-07-20,109.757,109.968,110.067,109.717,9575
2021-07-21,110.018,110.047,110.067,109.918,8828
2021-07-22,110.047,110.017,110.152,109.948,11453
2021-07-23,109.967,110.070,110.133,109.967,10024
2021-07-26,110.070,110.228,110.319,110.037,12636
2021-07-27,110.179,110.284,110.386,110.132,11506
2021-07-28,110.235,110.328,110.457,110.017,10729
2021-07-29,110.278,110.231,110.278,110.162,12822
2021-07-30,110.231,110.431,110.497,110.231,9344
2021-08-02,110.498,110.718,111.132,110.498,12001
2021-08-03,110.668,110.982,111.067,110.668,8629
2021-08-04,110.932,110.809,111.107,110.770,8770
2021-08-05,110.805,110.864,110.967,110.805,12519
2021-08-06,110.839,110.880,110.914,110.818,7524
2021-08-09,110.880,110.531,110.880,110.483,10740
2021-08-10,110.482,110.417,110.482,110.317,9269
2021-08-11,110.367,110.084,110.367,110.017,10082
2021-08-12,110.037,110.256,110.308,110.037,13562
2021-08-13,110.155,110.352,110.366,110.155,8153
2021-08-16,110.364,110.346,110.418,110.302,9789
2021-08-17,110.346,110.397,110.433,110.297,9060
2021-08-18,110.407,110.651,110.699,110.304,9322
2021-08-19,110.657,110.700,110.737,110.646,8696
2021-08-20,110.701,110.672,110.745,110.650,9355
2021-08-23,110.622,110.623,110.715,110.558,6660
2021-08-24,110.574,110.749,110.817,110.569,6567
2021-08-25,110.717,110.762,111.027,110.676,7846
2021-08-26,110.757,110.371,110.757,110.267,8956
2021-08-27,110.510,110.473,110.559,110.336,9114
2021-08-30,110.424,110.497,110.522,110.423,6530
2021-08-31,110.507,110.585,110.606,110.452,8302
2021-09-01,110.539,110.871,110.916,110.539,10266
2021-09-02,110.875,110.817,110.875,110.719,8180
2021-09-03,110.817,110.867,110.907,110.737,7797
2021-09-06,110.867,110.829,110.975,110.719,8292
2021-09-07,110.788,110.767,110.856,110.767,8360
2021-09-08,110.767,110.657,110.767,110.623,8435
2021-09-09,110.616,110.614,110.699,110.574,5555
2021-09-10,110.564,110.610,110.667,110.563,8966
2021-09-13,110.607,110.459,110.660,110.429,8659
2021-09-14,110.418,110.344,110.454,110.341,10922
2021-09-15,110.343,110.219,110.477,110.169,9011
2021-09-16,110.229,110.353,110.372,110.087,9649
2021-09-17,110.282,110.506,110.617,110.282,7807
2021-09-22,110.498,110.603,110.612,110.456,5097
2021-09-23,110.603,110.605,110.663,110.570,6644
2021-09-24,110.615,110.580,110.652,110.575,5459
2021-09-27,110.576,110.648,110.712,110.530,8577
2021-09-28,110.598,110.581,110.683,110.547,5242
2021-09-29,110.581,110.795,110.866,110.531,5160
2021-09-30,110.633,110.797,110.867,110.633,9199
2021-10-08,110.790,110.569,110.790,110.567,5666
2021-10-11,110.566,110.487,110.619,110.486,9929
2021-10-12,110.527,110.262,110.527,110.152,8228
2021-10-13,110.237,110.237,110.417,110.237,9089
2021-10-14,110.214,110.299,110.455,110.212,10264
2021-10-15,110.335,110.284,110.335,110.222,9213
2021-10-18,110.284,109.876,110.284,109.867,8845
2021-10-19,109.926,109.808,109.926,109.667,10519
2021-10-20,109.858,109.911,109.967,109.772,9997
2021-10-21,109.862,110.040,110.116,109.862,9151
2021-10-22,109.967,110.090,110.217,109.967,6735
2021-10-25,110.017,110.078,110.187,109.972,5709
2021-10-26,110.078,110.183,110.185,110.078,9559
2021-10-27,110.129,110.238,110.297,110.129,6835
2021-10-28,110.188,110.260,110.284,110.188,15757
2021-10-29,110.267,110.390,110.436,110.267,7554
2021-11-01,110.396,110.539,110.552,110.396,8380
2021-11-02,110.537,110.781,110.807,110.490,11776
2021-11-03,110.782,110.972,111.127,110.732,9621
2021-11-04,110.972,110.902,110.972,110.767,6574
2021-11-05,110.907,110.976,111.117,110.907,7631
2021-11-08,110.983,111.058,111.087,110.937,7263
2021-11-09,111.017,110.981,111.020,110.840,6454
2021-11-10,110.982,110.864,111.109,110.792,8220
2021-11-11,110.857,110.661,110.955,110.446,9502
2021-11-12,110.661,110.736,110.764,110.612,10223
2021-11-15,110.711,110.920,111.052,110.615,5439
2021-11-16,110.817,111.058,111.100,110.817,5897
2021-11-17,111.058,110.933,111.075,110.868,7134
2021-11-18,111.008,111.157,111.262,111.008,8379
2021-11-19,111.124,111.011,111.302,110.975,8113
2021-11-22,111.011,111.084,111.165,111.007,7288
2021-11-23,111.116,111.091,111.116,110.914,6940
2021-11-24,111.086,111.120,111.262,111.086,7358
2021-11-25,111.125,111.197,111.203,111.125,6974
2021-11-26,111.202,111.476,111.499,111.202,8368
2021-11-29,111.472,111.420,111.472,111.402,7130
2021-11-30,111.420,111.285,111.420,111.194,9168
2021-12-01,111.287,111.187,111.288,111.178,6948
2021-12-02,111.187,111.307,111.347,111.179,6940
2021-12-03,111.272,111.261,111.357,111.217,7925
2021-12-06,111.277,111.412,111.528,111.277,10148
2021-12-07,111.427,111.299,111.478,111.298,9160
2021-12-08,111.272,111.324,111.349,111.272,9236
2021-12-09,111.317,111.183,111.317,111.167,8630
2021-12-10,111.172,111.353,111.367,111.172,9267
2021-12-13,111.362,111.187,111.403,111.176,8539
2021-12-14,111.187,111.486,111.601,111.187,11046
2021-12-15,111.486,111.414,111.486,111.241,11372
2021-12-16,111.412,111.349,111.464,111.284,10394
2021-12-17,111.352,111.467,111.582,111.244,10762
2021-12-20,111.473,111.422,111.517,111.420,7571
2021-12-21,111.417,111.421,111.431,111.372,7723
2021-12-22,111.417,111.537,111.619,111.379,10140
2021-12-23,111.537,111.756,111.761,111.537,13900
2021-12-24,111.722,111.756,111.760,111.698,5938
2021-12-27,111.768,111.938,112.017,111.757,13240
2021-12-28,111.943,111.898,112.047,111.849,11924
2021-12-29,111.893,111.882,111.946,111.508,10563
2021-12-30,111.882,112.094,112.132,111.877,9656
2021-12-31,112.087,112.062,112.157,112.044,8297
2022-01-04,112.067,112.222,112.267,112.007,10059
2022-01-05,112.222,112.187,112.225,112.177,8062
2022-01-06,112.187,112.048,112.187,112.037,7169
2022-01-07,112.047,112.070,112.398,111.998,13123
2022-01-10,112.073,112.186,112.235,112.073,11243
2022-01-11,112.191,112.165,112.296,112.152,8544
2022-01-12,112.162,112.118,112.220,112.109,8678
2022-01-13,112.120,112.248,112.260,112.120,9000
2022-01-14,112.258,112.401,112.446,112.258,5859
2022-01-17,112.298,112.428,112.597,112.297,8048
2022-01-18,112.432,112.705,112.734,112.432,12570
2022-01-19,112.782,113.012,113.873,112.782,10894
2022-01-20,112.617,112.880,112.957,112.617,9760
2022-01-21,112.930,113.173,113.217,112.917,11722
2022-01-24,113.180,113.479,113.520,113.180,9028
2022-01-25,113.267,113.457,113.567,113.267,11723
2022-01-26,113.409,112.938,113.433,112.888,14806
2022-01-27,112.989,112.861,113.153,112.758,9955
2022-01-28,112.869,112.906,113.181,112.869,9387
2022-02-07,112.958,112.904,112.958,112.707,11400
2022-02-08,112.910,113.034,113.223,112.908,10521
2022-02-09,113.029,113.040,113.154,112.930,10391
2022-02-10,113.040,113.064,113.223,112.981,7501
2022-02-11,113.062,112.628,113.062,112.614,13241
2022-02-14,112.632,112.402,112.767,112.372,14994
2022-02-15,112.363,112.492,112.567,112.316,11418
2022-02-16,112.472,112.539,112.614,112.458,8841
2022-02-17,112.566,112.618,112.714,112.566,9513
2022-02-18,112.641,112.603,112.747,112.580,10414
2022-02-21,112.603,112.387,112.608,112.386,7832
2022-02-22,112.272,112.191,112.319,112.189,9011
2022-02-23,112.200,112.391,112.395,112.198,10566
2022-02-24,112.418,112.482,112.617,112.368,12828
2022-02-25,112.435,112.554,112.554,112.432,8409
2022-02-28,112.510,112.661,112.707,112.510,9306
2022-03-01,112.659,112.389,112.659,112.368,5489
2022-03-02,112.389,112.366,112.439,112.270,12363
2022-03-03,112.351,112.134,112.400,112.083,9914
2022-03-04,112.138,112.088,112.213,111.922,13510
2022-03-07,112.084,112.251,112.278,111.997,11776
2022-03-08,112.296,112.362,112.413,112.150,10343
2022-03-09,112.411,111.992,112.411,111.933,10841
2022-03-10,111.978,112.212,112.220,111.977,15642
2022-03-11,112.097,112.485,112.498,112.097,10752
2022-03-14,112.598,113.055,113.096,112.598,10761
2022-03-15,113.005,112.716,113.105,112.668,10196
2022-03-16,113.005,112.599,113.075,112.417,8953
2022-03-17,112.591,112.517,112.600,112.472,8742
2022-03-18,112.517,112.695,112.699,112.517,8590
2022-03-21,112.682,112.552,112.682,112.268,8932
2022-03-22,112.548,112.494,112.548,112.485,7683
2022-03-23,112.487,112.534,112.542,112.375,10052
